selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 8622146
cur(0), end(893), percent[0.0%], dist(0.36)
Epoch 14: train loss 6.180114683738122 val loss 7.528181461805708
Epoch 15: train loss 6.149891439851348 val loss 7.525924106662193
Epoch 16: train loss 6.133664698700805 val loss 7.810479769545995
Epoch 17: train loss 6.047741265730425 val loss 7.152672089887469
Epoch 18: train loss 6.008157491017055 val loss 7.236165703012702
Epoch 19: train loss 5.990709370166272 val loss 7.535433048612616
Epoch 20: train loss 5.922897368544465 val loss 7.452379660659961
Epoch 21: train loss 5.9156629725769685 val loss 6.997831852248545
Epoch 22: train loss 5.779378668578355 val loss 6.980738973349668
Epoch 23: train loss 5.7005733543342645 val loss 6.918848844056718
Epoch 24: train loss 5.460784195519827 val loss 6.915788717484206
Epoch 25: train loss 5.310346653744891 val loss 6.552785005462304
Epoch 26: train loss 5.1900335048462125 val loss 7.010039865300897
Epoch 27: train loss 5.260410041742391 val loss 6.856231385402465
Epoch 28: train loss 5.280989603896241 val loss 6.621389359570621
Epoch 29: train loss 5.242237124409709 val loss 6.518346019005508
Epoch 30: train loss 5.13565162078484 val loss 6.538044344173389
Epoch 31: train loss 5.2154669488226615 val loss 6.704363711764303
Epoch 32: train loss 5.123075480561156 val loss 7.140814419542806
Epoch 33: train loss 5.076478726713807 val loss 6.942056016975574
Epoch 34: train loss 5.18639035158224 val loss 6.645364292551962
Epoch 35: train loss 5.1622676926059325 val loss 6.227928041072374
Epoch 36: train loss 5.015074372458291 val loss 7.347739981801323
Epoch 37: train loss 5.057044244479466 val loss 6.43120655049099
Epoch 38: train loss 5.043431756546448 val loss 6.376201387201802
Epoch 39: train loss 4.990806127094722 val loss 6.4949627083339045
Epoch 40: train loss 5.126243770372618 val loss 6.889525891689772
Epoch 41: train loss 5.01547772967732 val loss 6.501492015431436
Epoch 42: train loss 4.998831869338776 val loss 7.26249257634195
Epoch 43: train loss 5.033785756651338 val loss 6.560660205530317
Epoch 44: train loss 5.025164445797047 val loss 6.202609993098827
Epoch 45: train loss 4.992606142017391 val loss 6.240885145208809
Epoch 46: train loss 4.919002796719958 val loss 7.3080156827240845
Epoch 47: train loss 4.9793437844389805 val loss 7.21213503366106
Epoch 48: train loss 4.936209969087081 val loss 6.510744437742769
Epoch 49: train loss 4.998242775710312 val loss 7.229993541588944
Epoch 50: train loss 4.9174069197861465 val loss 7.224076966221413
Epoch 51: train loss 5.0198202466631265 val loss 7.034309036276314
Epoch 52: train loss 4.9494306524316745 val loss 6.446228038059192
Epoch 53: train loss 4.9892955603299445 val loss 6.632907083864962
Epoch 54: train loss 4.933263382544884 val loss 7.267820390422693
Epoch 55: train loss 5.0072705542290965 val loss 6.979356880938069
Epoch 56: train loss 4.982117340114566 val loss 6.20377852541677
Epoch 57: train loss 4.963875431114143 val loss 6.764110113797563
Epoch 58: train loss 4.877239382683814 val loss 6.721594254622299
Epoch 59: train loss 4.942333890007926 val loss 6.355928646044784
Epoch 60: train loss 4.922990802618173 val loss 7.408010466714924
Epoch 61: train loss 4.980211982860432 val loss 6.35998712094982
Epoch 62: train loss 4.988694132624806 val loss 6.4311184896511975
Epoch 63: train loss 4.965105372542268 val loss 7.079386081588402
Epoch 64: train loss 4.9031652643964 val loss 6.745387310392402
Epoch 65: train loss 4.97042688889937 val loss 6.6544129567199874
Epoch 66: train loss 4.861067590846882 val loss 6.473792062716537
Epoch 67: train loss 4.969761444638659 val loss 7.008030397168706
Epoch 68: train loss 4.975748967457484 val loss 7.06606381930662
Epoch 69: train loss 4.9291318746713495 val loss 6.677781497494558
Epoch 70: train loss 4.972564765289947 val loss 6.77704327293996
Epoch 71: train loss 4.994578947053923 val loss 6.375917165466909
Epoch 72: train loss 4.903569216494794 val loss 6.392609703406859
Epoch 73: train loss 4.924003380328625 val loss 6.754152911432674
Epoch 74: train loss 4.96023708490225 val loss 6.13435233978743
Epoch 75: train loss 4.942073261821187 val loss 6.487004785055525
Epoch 76: train loss 4.963463608201567 val loss 5.7329857416367265
Epoch 77: train loss 4.863237525366403 val loss 6.36453298906262
Epoch 78: train loss 4.818179588051109 val loss 5.795469337634826
Epoch 79: train loss 4.833063484405304 val loss 6.258381358693155
Epoch 80: train loss 4.828389537584531 val loss 6.595221179254939
Epoch 81: train loss 4.796960169785506 val loss 6.143529827675123
Epoch 82: train loss 4.820975493384408 val loss 6.512955557094531
Epoch 83: train loss 4.857058454393507 val loss 6.149218168151513
Epoch 84: train loss 4.815468592743773 val loss 6.658058806751551
Epoch 85: train loss 4.815564269952841 val loss 6.966415643692017
Epoch 86: train loss 4.835465212801953 val loss 6.327311270692375
Epoch 87: train loss 4.779615414892877 val loss 6.1670286655426025
Epoch 88: train loss 4.828324246239829 val loss 6.751988256915232
Epoch 89: train loss 4.819523883699537 val loss 6.428773271903563
Epoch 90: train loss 4.800613112216229 val loss 6.473680477463797
Epoch 91: train loss 4.845557335540131 val loss 6.383109256122889
Epoch 92: train loss 4.821533492895273 val loss 6.082712048894904
Epoch 93: train loss 4.829253876959528 val loss 6.632275847906477
Epoch 94: train loss 4.870409012841178 val loss 6.167539684960012
Epoch 95: train loss 4.872858362264567 val loss 6.236120678065868
Epoch 96: train loss 4.813711738919879 val loss 6.327311105942458
Epoch 97: train loss 4.856890733258708 val loss 6.460159084770117
Epoch 98: train loss 4.827735213299731 val loss 6.650276443931494
Epoch 99: train loss 4.767676390134371 val loss 6.621552921413036
Epoch 100: train loss 4.793026232219242 val loss 5.974729121401069
Epoch 101: train loss 4.924036115699715 val loss 6.529004770718264
Epoch 102: train loss 4.828231070258401 val loss 6.371481390481584
Epoch 103: train loss 4.906384101614252 val loss 6.40872103980418
Epoch 104: train loss 4.8333775770414125 val loss 6.640522856390878
Epoch 105: train loss 4.812774591179161 val loss 6.915066840943326
Epoch 106: train loss 4.9143320323704005 val loss 6.6171476037314765
Epoch 107: train loss 4.771995833536962 val loss 6.198292057165939
Epoch 108: train loss 4.793160540907533 val loss 5.926271592633108
Epoch 109: train loss 4.861808057431574 val loss 6.236636160464769
Epoch 110: train loss 4.805343781317864 val loss 6.257733547285701
Epoch 111: train loss 4.755653064901178 val loss 6.102382914403851
Epoch 112: train loss 4.751085572476153 val loss 6.148509534557214
Epoch 113: train loss 4.865091503583468 val loss 6.299158018626524
Epoch 114: train loss 4.789453192690869 val loss 5.962377380788996
Epoch 115: train loss 4.847930452373478 val loss 6.52617804254039
Epoch 116: train loss 4.878633712555145 val loss 6.4992558152488105
Epoch 117: train loss 4.8271709815605535 val loss 5.937249565392397
Epoch 118: train loss 4.829239727900578 val loss 6.5865315292658435
Epoch 119: train loss 4.840555862613491 val loss 5.931831375936444
Epoch 120: train loss 4.753501893090202 val loss 6.564526519078887
Early stopping!
Training time: 19.0 minutes.
