selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 3
cur(0), end(2499), percent[0.0%], dist(1.2)
cur(1067), end(2499), percent[42.7%], dist(1.46)
cur(1068), end(2499), percent[42.74%], dist(1.46)
cur(1069), end(2499), percent[42.78%], dist(1.46)
cur(1070), end(2499), percent[42.82%], dist(1.46)
cur(1071), end(2499), percent[42.86%], dist(1.46)
cur(1072), end(2499), percent[42.9%], dist(1.46)
cur(1073), end(2499), percent[42.94%], dist(1.46)
cur(1074), end(2499), percent[42.98%], dist(1.46)
cur(1075), end(2499), percent[43.02%], dist(1.46)
cur(1076), end(2499), percent[43.06%], dist(1.46)
cur(1077), end(2499), percent[43.1%], dist(1.46)
cur(1078), end(2499), percent[43.14%], dist(1.46)
cur(1079), end(2499), percent[43.18%], dist(1.46)
cur(1080), end(2499), percent[43.22%], dist(1.46)
cur(1081), end(2499), percent[43.26%], dist(1.46)
cur(1082), end(2499), percent[43.3%], dist(1.46)
cur(1083), end(2499), percent[43.34%], dist(1.46)
cur(1084), end(2499), percent[43.38%], dist(1.46)
cur(1085), end(2499), percent[43.42%], dist(1.46)
cur(1086), end(2499), percent[43.46%], dist(1.46)
cur(1087), end(2499), percent[43.5%], dist(1.46)
cur(1088), end(2499), percent[43.54%], dist(1.46)
cur(1089), end(2499), percent[43.58%], dist(1.46)
cur(1090), end(2499), percent[43.62%], dist(1.46)
cur(1091), end(2499), percent[43.66%], dist(1.46)
cur(1092), end(2499), percent[43.7%], dist(1.46)
cur(1093), end(2499), percent[43.74%], dist(1.46)
cur(1094), end(2499), percent[43.78%], dist(1.46)
cur(1095), end(2499), percent[43.82%], dist(1.46)
cur(1096), end(2499), percent[43.86%], dist(1.46)
cur(1097), end(2499), percent[43.9%], dist(1.46)
cur(1098), end(2499), percent[43.94%], dist(1.46)
cur(1099), end(2499), percent[43.98%], dist(1.46)
cur(1100), end(2499), percent[44.02%], dist(1.46)
cur(1101), end(2499), percent[44.06%], dist(1.46)
cur(1102), end(2499), percent[44.1%], dist(1.46)
cur(1103), end(2499), percent[44.14%], dist(1.46)
cur(1104), end(2499), percent[44.18%], dist(1.46)
cur(1105), end(2499), percent[44.22%], dist(1.46)
cur(1106), end(2499), percent[44.26%], dist(1.46)
cur(1107), end(2499), percent[44.3%], dist(1.46)
cur(1108), end(2499), percent[44.34%], dist(1.46)
cur(1109), end(2499), percent[44.38%], dist(1.46)
cur(1110), end(2499), percent[44.42%], dist(1.46)
cur(1111), end(2499), percent[44.46%], dist(1.46)
cur(1112), end(2499), percent[44.5%], dist(1.46)
cur(1113), end(2499), percent[44.54%], dist(1.46)
cur(1114), end(2499), percent[44.58%], dist(1.46)
cur(1115), end(2499), percent[44.62%], dist(1.46)
cur(1116), end(2499), percent[44.66%], dist(1.46)
cur(1117), end(2499), percent[44.7%], dist(1.46)
cur(1118), end(2499), percent[44.74%], dist(1.46)
cur(1119), end(2499), percent[44.78%], dist(1.46)
cur(1120), end(2499), percent[44.82%], dist(1.46)
cur(1121), end(2499), percent[44.86%], dist(1.46)
cur(1122), end(2499), percent[44.9%], dist(1.46)
cur(1123), end(2499), percent[44.94%], dist(1.46)
cur(1124), end(2499), percent[44.98%], dist(1.46)
cur(1125), end(2499), percent[45.02%], dist(1.46)
cur(1126), end(2499), percent[45.06%], dist(1.46)
cur(1127), end(2499), percent[45.1%], dist(1.46)
cur(1128), end(2499), percent[45.14%], dist(1.46)
cur(1129), end(2499), percent[45.18%], dist(1.46)
cur(1130), end(2499), percent[45.22%], dist(1.46)
cur(1131), end(2499), percent[45.26%], dist(1.46)
cur(1132), end(2499), percent[45.3%], dist(1.46)
cur(1133), end(2499), percent[45.34%], dist(1.46)
cur(1134), end(2499), percent[45.38%], dist(1.46)
cur(1135), end(2499), percent[45.42%], dist(1.46)
cur(1136), end(2499), percent[45.46%], dist(1.46)
cur(1137), end(2499), percent[45.5%], dist(1.46)
cur(1138), end(2499), percent[45.54%], dist(1.46)
cur(1139), end(2499), percent[45.58%], dist(1.46)
cur(1140), end(2499), percent[45.62%], dist(1.46)
cur(1141), end(2499), percent[45.66%], dist(1.46)
cur(1142), end(2499), percent[45.7%], dist(1.46)
cur(1143), end(2499), percent[45.74%], dist(1.46)
cur(1144), end(2499), percent[45.78%], dist(1.46)
cur(1145), end(2499), percent[45.82%], dist(1.46)
cur(1146), end(2499), percent[45.86%], dist(1.46)
cur(1147), end(2499), percent[45.9%], dist(1.46)
cur(1148), end(2499), percent[45.94%], dist(1.46)
cur(1149), end(2499), percent[45.98%], dist(1.46)
cur(1150), end(2499), percent[46.02%], dist(1.46)
cur(1151), end(2499), percent[46.06%], dist(1.46)
cur(1152), end(2499), percent[46.1%], dist(1.46)
cur(1153), end(2499), percent[46.14%], dist(1.46)
cur(1154), end(2499), percent[46.18%], dist(1.46)
cur(1155), end(2499), percent[46.22%], dist(1.46)
cur(1156), end(2499), percent[46.26%], dist(1.46)
cur(1157), end(2499), percent[46.3%], dist(1.46)
cur(1158), end(2499), percent[46.34%], dist(1.46)
cur(1159), end(2499), percent[46.38%], dist(1.46)
cur(1160), end(2499), percent[46.42%], dist(1.46)
cur(1161), end(2499), percent[46.46%], dist(1.46)
cur(1162), end(2499), percent[46.5%], dist(1.46)
cur(1163), end(2499), percent[46.54%], dist(1.46)
cur(1164), end(2499), percent[46.58%], dist(1.46)
cur(1165), end(2499), percent[46.62%], dist(1.46)
cur(1166), end(2499), percent[46.66%], dist(1.46)
cur(1167), end(2499), percent[46.7%], dist(1.46)
cur(1168), end(2499), percent[46.74%], dist(1.46)
cur(1169), end(2499), percent[46.78%], dist(1.46)
cur(1170), end(2499), percent[46.82%], dist(1.46)
cur(1171), end(2499), percent[46.86%], dist(1.46)
cur(1172), end(2499), percent[46.9%], dist(1.46)
cur(1173), end(2499), percent[46.94%], dist(1.46)
cur(1174), end(2499), percent[46.98%], dist(1.46)
cur(1175), end(2499), percent[47.02%], dist(1.46)
cur(1176), end(2499), percent[47.06%], dist(1.46)
cur(1177), end(2499), percent[47.1%], dist(1.46)
cur(1178), end(2499), percent[47.14%], dist(1.46)
cur(1179), end(2499), percent[47.18%], dist(1.46)
cur(1180), end(2499), percent[47.22%], dist(1.46)
cur(1181), end(2499), percent[47.26%], dist(1.46)
cur(1182), end(2499), percent[47.3%], dist(1.46)
cur(1183), end(2499), percent[47.34%], dist(1.46)
cur(1184), end(2499), percent[47.38%], dist(1.46)
cur(1185), end(2499), percent[47.42%], dist(1.46)
cur(1186), end(2499), percent[47.46%], dist(1.46)
cur(1187), end(2499), percent[47.5%], dist(1.46)
cur(1188), end(2499), percent[47.54%], dist(1.46)
cur(1189), end(2499), percent[47.58%], dist(1.46)
cur(1190), end(2499), percent[47.62%], dist(1.46)
cur(1191), end(2499), percent[47.66%], dist(1.46)
cur(1192), end(2499), percent[47.7%], dist(1.46)
cur(1193), end(2499), percent[47.74%], dist(1.46)
cur(1194), end(2499), percent[47.78%], dist(1.46)
cur(1195), end(2499), percent[47.82%], dist(1.46)
cur(1196), end(2499), percent[47.86%], dist(1.46)
cur(1197), end(2499), percent[47.9%], dist(1.46)
cur(1198), end(2499), percent[47.94%], dist(1.46)
cur(1199), end(2499), percent[47.98%], dist(1.46)
cur(1200), end(2499), percent[48.02%], dist(1.46)
cur(1201), end(2499), percent[48.06%], dist(1.46)
cur(1202), end(2499), percent[48.1%], dist(1.46)
cur(1203), end(2499), percent[48.14%], dist(1.46)
cur(1204), end(2499), percent[48.18%], dist(1.46)
cur(1205), end(2499), percent[48.22%], dist(1.46)
cur(1206), end(2499), percent[48.26%], dist(1.46)
cur(1207), end(2499), percent[48.3%], dist(1.46)
cur(1208), end(2499), percent[48.34%], dist(1.46)
cur(1209), end(2499), percent[48.38%], dist(1.46)
cur(1210), end(2499), percent[48.42%], dist(1.46)
cur(1211), end(2499), percent[48.46%], dist(1.46)
cur(1212), end(2499), percent[48.5%], dist(1.46)
cur(1213), end(2499), percent[48.54%], dist(1.46)
cur(1214), end(2499), percent[48.58%], dist(1.46)
cur(1215), end(2499), percent[48.62%], dist(1.46)
cur(1216), end(2499), percent[48.66%], dist(1.46)
cur(1217), end(2499), percent[48.7%], dist(1.46)
cur(1218), end(2499), percent[48.74%], dist(1.46)
cur(1219), end(2499), percent[48.78%], dist(1.46)
cur(1220), end(2499), percent[48.82%], dist(1.46)
cur(1221), end(2499), percent[48.86%], dist(1.46)
cur(1222), end(2499), percent[48.9%], dist(1.46)
cur(1223), end(2499), percent[48.94%], dist(1.46)
cur(1224), end(2499), percent[48.98%], dist(1.46)
cur(1225), end(2499), percent[49.02%], dist(1.46)
cur(1226), end(2499), percent[49.06%], dist(1.46)
cur(1227), end(2499), percent[49.1%], dist(1.46)
cur(1228), end(2499), percent[49.14%], dist(1.46)
cur(1229), end(2499), percent[49.18%], dist(1.46)
cur(1230), end(2499), percent[49.22%], dist(1.46)
cur(1231), end(2499), percent[49.26%], dist(1.46)
cur(1232), end(2499), percent[49.3%], dist(1.46)
cur(1233), end(2499), percent[49.34%], dist(1.46)
cur(1234), end(2499), percent[49.38%], dist(1.46)
cur(1235), end(2499), percent[49.42%], dist(1.46)
cur(1236), end(2499), percent[49.46%], dist(1.46)
cur(1237), end(2499), percent[49.5%], dist(1.46)
cur(1238), end(2499), percent[49.54%], dist(1.46)
cur(1239), end(2499), percent[49.58%], dist(1.46)
cur(1240), end(2499), percent[49.62%], dist(1.46)
cur(1241), end(2499), percent[49.66%], dist(1.46)
cur(1242), end(2499), percent[49.7%], dist(1.46)
cur(1243), end(2499), percent[49.74%], dist(1.46)
cur(1244), end(2499), percent[49.78%], dist(1.46)
cur(1245), end(2499), percent[49.82%], dist(1.46)
cur(1246), end(2499), percent[49.86%], dist(1.46)
cur(1247), end(2499), percent[49.9%], dist(1.46)
cur(1248), end(2499), percent[49.94%], dist(1.46)
cur(1249), end(2499), percent[49.98%], dist(1.46)
cur(1250), end(2499), percent[50.02%], dist(1.46)
cur(1251), end(2499), percent[50.06%], dist(1.46)
cur(1252), end(2499), percent[50.1%], dist(1.46)
cur(1253), end(2499), percent[50.14%], dist(1.46)
cur(1254), end(2499), percent[50.18%], dist(1.46)
cur(1255), end(2499), percent[50.22%], dist(1.46)
cur(1256), end(2499), percent[50.26%], dist(1.46)
cur(1257), end(2499), percent[50.3%], dist(1.46)
cur(1258), end(2499), percent[50.34%], dist(1.46)
cur(1259), end(2499), percent[50.38%], dist(1.46)
cur(1260), end(2499), percent[50.42%], dist(1.46)
cur(1261), end(2499), percent[50.46%], dist(1.46)
cur(1262), end(2499), percent[50.5%], dist(1.46)
cur(1263), end(2499), percent[50.54%], dist(1.46)
cur(1264), end(2499), percent[50.58%], dist(1.46)
cur(1265), end(2499), percent[50.62%], dist(1.46)
cur(1266), end(2499), percent[50.66%], dist(1.46)
cur(1267), end(2499), percent[50.7%], dist(1.46)
cur(1268), end(2499), percent[50.74%], dist(1.46)
cur(1269), end(2499), percent[50.78%], dist(1.46)
cur(1270), end(2499), percent[50.82%], dist(1.46)
cur(1271), end(2499), percent[50.86%], dist(1.46)
cur(1272), end(2499), percent[50.9%], dist(1.46)
cur(1273), end(2499), percent[50.94%], dist(1.46)
cur(1274), end(2499), percent[50.98%], dist(1.46)
cur(1275), end(2499), percent[51.02%], dist(1.46)
cur(1276), end(2499), percent[51.06%], dist(1.46)
cur(1277), end(2499), percent[51.1%], dist(1.46)
cur(1278), end(2499), percent[51.14%], dist(1.46)
cur(1279), end(2499), percent[51.18%], dist(1.46)
cur(1280), end(2499), percent[51.22%], dist(1.46)
cur(1281), end(2499), percent[51.26%], dist(1.46)
cur(1282), end(2499), percent[51.3%], dist(1.46)
cur(1283), end(2499), percent[51.34%], dist(1.46)
cur(1284), end(2499), percent[51.38%], dist(1.46)
cur(1285), end(2499), percent[51.42%], dist(1.46)
cur(1286), end(2499), percent[51.46%], dist(1.46)
cur(1287), end(2499), percent[51.5%], dist(1.46)
cur(1288), end(2499), percent[51.54%], dist(1.46)
cur(1289), end(2499), percent[51.58%], dist(1.46)
cur(1290), end(2499), percent[51.62%], dist(1.46)
cur(1291), end(2499), percent[51.66%], dist(1.46)
cur(1292), end(2499), percent[51.7%], dist(1.46)
cur(1293), end(2499), percent[51.74%], dist(1.46)
cur(1294), end(2499), percent[51.78%], dist(1.46)
cur(1295), end(2499), percent[51.82%], dist(1.46)
cur(1296), end(2499), percent[51.86%], dist(1.46)
cur(1297), end(2499), percent[51.9%], dist(1.46)
cur(1298), end(2499), percent[51.94%], dist(1.46)
cur(1299), end(2499), percent[51.98%], dist(1.46)
cur(1300), end(2499), percent[52.02%], dist(1.46)
cur(1301), end(2499), percent[52.06%], dist(1.46)
cur(1302), end(2499), percent[52.1%], dist(1.46)
cur(1303), end(2499), percent[52.14%], dist(1.46)
cur(1304), end(2499), percent[52.18%], dist(1.46)
cur(1305), end(2499), percent[52.22%], dist(1.46)
cur(1306), end(2499), percent[52.26%], dist(1.46)
cur(1307), end(2499), percent[52.3%], dist(1.46)
cur(1308), end(2499), percent[52.34%], dist(1.46)
cur(1309), end(2499), percent[52.38%], dist(1.46)
cur(1310), end(2499), percent[52.42%], dist(1.46)
cur(1311), end(2499), percent[52.46%], dist(1.46)
cur(1312), end(2499), percent[52.5%], dist(1.46)
cur(1313), end(2499), percent[52.54%], dist(1.46)
cur(1314), end(2499), percent[52.58%], dist(1.46)
cur(1315), end(2499), percent[52.62%], dist(1.46)
cur(1316), end(2499), percent[52.66%], dist(1.46)
cur(1317), end(2499), percent[52.7%], dist(1.46)
cur(1318), end(2499), percent[52.74%], dist(1.46)
cur(1319), end(2499), percent[52.78%], dist(1.46)
cur(1320), end(2499), percent[52.82%], dist(1.46)
cur(1321), end(2499), percent[52.86%], dist(1.46)
cur(1322), end(2499), percent[52.9%], dist(1.46)
cur(1323), end(2499), percent[52.94%], dist(1.46)
cur(1324), end(2499), percent[52.98%], dist(1.46)
cur(1325), end(2499), percent[53.02%], dist(1.46)
cur(1326), end(2499), percent[53.06%], dist(1.46)
cur(1327), end(2499), percent[53.1%], dist(1.46)
cur(1328), end(2499), percent[53.14%], dist(1.46)
cur(1329), end(2499), percent[53.18%], dist(1.46)
cur(1330), end(2499), percent[53.22%], dist(1.46)
cur(1331), end(2499), percent[53.26%], dist(1.46)
cur(1332), end(2499), percent[53.3%], dist(1.46)
cur(1333), end(2499), percent[53.34%], dist(1.46)
cur(1334), end(2499), percent[53.38%], dist(1.46)
cur(1335), end(2499), percent[53.42%], dist(1.46)
cur(1336), end(2499), percent[53.46%], dist(1.46)
cur(1337), end(2499), percent[53.5%], dist(1.46)
cur(1338), end(2499), percent[53.54%], dist(1.46)
cur(1339), end(2499), percent[53.58%], dist(1.46)
cur(1340), end(2499), percent[53.62%], dist(1.46)
cur(1341), end(2499), percent[53.66%], dist(1.46)
cur(1342), end(2499), percent[53.7%], dist(1.46)
cur(1343), end(2499), percent[53.74%], dist(1.46)
cur(1344), end(2499), percent[53.78%], dist(1.46)
cur(1345), end(2499), percent[53.82%], dist(1.46)
cur(1346), end(2499), percent[53.86%], dist(1.46)
cur(1347), end(2499), percent[53.9%], dist(1.46)
cur(1348), end(2499), percent[53.94%], dist(1.46)
cur(1349), end(2499), percent[53.98%], dist(1.46)
cur(1350), end(2499), percent[54.02%], dist(1.46)
cur(1351), end(2499), percent[54.06%], dist(1.46)
cur(1352), end(2499), percent[54.1%], dist(1.46)
cur(1353), end(2499), percent[54.14%], dist(1.46)
cur(1354), end(2499), percent[54.18%], dist(1.46)
cur(1355), end(2499), percent[54.22%], dist(1.46)
cur(1356), end(2499), percent[54.26%], dist(1.46)
cur(1357), end(2499), percent[54.3%], dist(1.46)
cur(1358), end(2499), percent[54.34%], dist(1.46)
cur(1359), end(2499), percent[54.38%], dist(1.46)
cur(1360), end(2499), percent[54.42%], dist(1.46)
cur(1361), end(2499), percent[54.46%], dist(1.46)
cur(1362), end(2499), percent[54.5%], dist(1.46)
cur(1363), end(2499), percent[54.54%], dist(1.46)
cur(1364), end(2499), percent[54.58%], dist(1.46)
cur(1365), end(2499), percent[54.62%], dist(1.46)
cur(1366), end(2499), percent[54.66%], dist(1.46)
cur(1367), end(2499), percent[54.7%], dist(1.46)
cur(1368), end(2499), percent[54.74%], dist(1.46)
cur(1369), end(2499), percent[54.78%], dist(1.46)
cur(1370), end(2499), percent[54.82%], dist(1.46)
cur(1371), end(2499), percent[54.86%], dist(1.46)
cur(1372), end(2499), percent[54.9%], dist(1.46)
cur(1373), end(2499), percent[54.94%], dist(1.46)
cur(1374), end(2499), percent[54.98%], dist(1.46)
cur(1375), end(2499), percent[55.02%], dist(1.46)
cur(1376), end(2499), percent[55.06%], dist(1.46)
cur(1377), end(2499), percent[55.1%], dist(1.46)
cur(1378), end(2499), percent[55.14%], dist(1.46)
cur(1379), end(2499), percent[55.18%], dist(1.46)
cur(1380), end(2499), percent[55.22%], dist(1.46)
cur(1381), end(2499), percent[55.26%], dist(1.46)
cur(1382), end(2499), percent[55.3%], dist(1.46)
cur(1383), end(2499), percent[55.34%], dist(1.46)
cur(1384), end(2499), percent[55.38%], dist(1.46)
cur(1385), end(2499), percent[55.42%], dist(1.46)
cur(1386), end(2499), percent[55.46%], dist(1.46)
cur(1387), end(2499), percent[55.5%], dist(1.46)
cur(1388), end(2499), percent[55.54%], dist(1.46)
cur(1389), end(2499), percent[55.58%], dist(1.46)
cur(1390), end(2499), percent[55.62%], dist(1.46)
cur(1391), end(2499), percent[55.66%], dist(1.46)
cur(1392), end(2499), percent[55.7%], dist(1.46)
cur(1393), end(2499), percent[55.74%], dist(1.46)
cur(1394), end(2499), percent[55.78%], dist(1.46)
cur(1395), end(2499), percent[55.82%], dist(1.46)
cur(1396), end(2499), percent[55.86%], dist(1.46)
cur(1397), end(2499), percent[55.9%], dist(1.46)
cur(1398), end(2499), percent[55.94%], dist(1.46)
cur(1399), end(2499), percent[55.98%], dist(1.46)
cur(1400), end(2499), percent[56.02%], dist(1.46)
cur(1401), end(2499), percent[56.06%], dist(1.46)
cur(1402), end(2499), percent[56.1%], dist(1.46)
cur(1403), end(2499), percent[56.14%], dist(1.46)
cur(1404), end(2499), percent[56.18%], dist(1.46)
cur(1405), end(2499), percent[56.22%], dist(1.46)
cur(1406), end(2499), percent[56.26%], dist(1.46)
cur(1407), end(2499), percent[56.3%], dist(1.46)
cur(1408), end(2499), percent[56.34%], dist(1.46)
cur(1409), end(2499), percent[56.38%], dist(1.46)
cur(1410), end(2499), percent[56.42%], dist(1.46)
cur(1411), end(2499), percent[56.46%], dist(1.46)
cur(1412), end(2499), percent[56.5%], dist(1.46)
cur(1413), end(2499), percent[56.54%], dist(1.46)
cur(1414), end(2499), percent[56.58%], dist(1.46)
cur(1415), end(2499), percent[56.62%], dist(1.46)
cur(1416), end(2499), percent[56.66%], dist(1.46)
cur(1417), end(2499), percent[56.7%], dist(1.46)
cur(1418), end(2499), percent[56.74%], dist(1.46)
cur(1419), end(2499), percent[56.78%], dist(1.46)
cur(1420), end(2499), percent[56.82%], dist(1.46)
cur(1421), end(2499), percent[56.86%], dist(1.46)
cur(1422), end(2499), percent[56.9%], dist(1.46)
cur(1423), end(2499), percent[56.94%], dist(1.46)
cur(1424), end(2499), percent[56.98%], dist(1.46)
cur(1425), end(2499), percent[57.02%], dist(1.46)
cur(1426), end(2499), percent[57.06%], dist(1.46)
cur(1427), end(2499), percent[57.1%], dist(1.46)
cur(1428), end(2499), percent[57.14%], dist(1.46)
cur(1429), end(2499), percent[57.18%], dist(1.46)
cur(1430), end(2499), percent[57.22%], dist(1.46)
cur(1431), end(2499), percent[57.26%], dist(1.46)
cur(1432), end(2499), percent[57.3%], dist(1.46)
cur(1433), end(2499), percent[57.34%], dist(1.46)
cur(1434), end(2499), percent[57.38%], dist(1.46)
cur(1435), end(2499), percent[57.42%], dist(1.46)
cur(1436), end(2499), percent[57.46%], dist(1.46)
cur(1437), end(2499), percent[57.5%], dist(1.46)
cur(1438), end(2499), percent[57.54%], dist(1.46)
cur(1439), end(2499), percent[57.58%], dist(1.46)
cur(1440), end(2499), percent[57.62%], dist(1.46)
cur(1441), end(2499), percent[57.66%], dist(1.46)
cur(1442), end(2499), percent[57.7%], dist(1.46)
cur(1443), end(2499), percent[57.74%], dist(1.46)
cur(1444), end(2499), percent[57.78%], dist(1.46)
cur(1445), end(2499), percent[57.82%], dist(1.46)
cur(1446), end(2499), percent[57.86%], dist(1.46)
cur(1447), end(2499), percent[57.9%], dist(1.46)
cur(1448), end(2499), percent[57.94%], dist(1.46)
cur(1449), end(2499), percent[57.98%], dist(1.46)
cur(1450), end(2499), percent[58.02%], dist(1.46)
cur(1451), end(2499), percent[58.06%], dist(1.46)
cur(1452), end(2499), percent[58.1%], dist(1.46)
cur(1453), end(2499), percent[58.14%], dist(1.46)
cur(1454), end(2499), percent[58.18%], dist(1.46)
cur(1455), end(2499), percent[58.22%], dist(1.46)
cur(1456), end(2499), percent[58.26%], dist(1.46)
cur(1457), end(2499), percent[58.3%], dist(1.46)
cur(1458), end(2499), percent[58.34%], dist(1.46)
cur(1459), end(2499), percent[58.38%], dist(1.46)
cur(1460), end(2499), percent[58.42%], dist(1.46)
cur(1461), end(2499), percent[58.46%], dist(1.46)
cur(1462), end(2499), percent[58.5%], dist(1.46)
cur(1463), end(2499), percent[58.54%], dist(1.46)
cur(1464), end(2499), percent[58.58%], dist(1.46)
cur(1465), end(2499), percent[58.62%], dist(1.46)
cur(1466), end(2499), percent[58.66%], dist(1.46)
cur(1467), end(2499), percent[58.7%], dist(1.46)
cur(1468), end(2499), percent[58.74%], dist(1.46)
cur(1469), end(2499), percent[58.78%], dist(1.46)
cur(1470), end(2499), percent[58.82%], dist(1.46)
cur(1471), end(2499), percent[58.86%], dist(1.46)
cur(1472), end(2499), percent[58.9%], dist(1.46)
cur(1473), end(2499), percent[58.94%], dist(1.46)
cur(1474), end(2499), percent[58.98%], dist(1.46)
cur(1475), end(2499), percent[59.02%], dist(1.46)
cur(1476), end(2499), percent[59.06%], dist(1.46)
cur(1477), end(2499), percent[59.1%], dist(1.46)
cur(1478), end(2499), percent[59.14%], dist(1.46)
cur(1479), end(2499), percent[59.18%], dist(1.46)
cur(1480), end(2499), percent[59.22%], dist(1.46)
cur(1481), end(2499), percent[59.26%], dist(1.46)
cur(1482), end(2499), percent[59.3%], dist(1.46)
cur(1483), end(2499), percent[59.34%], dist(1.46)
cur(1484), end(2499), percent[59.38%], dist(1.46)
cur(1485), end(2499), percent[59.42%], dist(1.46)
cur(1486), end(2499), percent[59.46%], dist(1.46)
cur(1487), end(2499), percent[59.5%], dist(1.46)
cur(1488), end(2499), percent[59.54%], dist(1.46)
cur(1489), end(2499), percent[59.58%], dist(1.46)
cur(1490), end(2499), percent[59.62%], dist(1.46)
cur(1491), end(2499), percent[59.66%], dist(1.46)
cur(1492), end(2499), percent[59.7%], dist(1.46)
cur(1493), end(2499), percent[59.74%], dist(1.46)
cur(1494), end(2499), percent[59.78%], dist(1.46)
cur(1495), end(2499), percent[59.82%], dist(1.46)
cur(1496), end(2499), percent[59.86%], dist(1.46)
cur(1497), end(2499), percent[59.9%], dist(1.46)
cur(1498), end(2499), percent[59.94%], dist(1.46)
cur(1499), end(2499), percent[59.98%], dist(1.46)
cur(1500), end(2499), percent[60.02%], dist(1.46)
cur(1501), end(2499), percent[60.06%], dist(1.46)
cur(1502), end(2499), percent[60.1%], dist(1.46)
cur(1503), end(2499), percent[60.14%], dist(1.46)
cur(1504), end(2499), percent[60.18%], dist(1.46)
cur(1505), end(2499), percent[60.22%], dist(1.46)
cur(1506), end(2499), percent[60.26%], dist(1.46)
cur(1507), end(2499), percent[60.3%], dist(1.46)
cur(1508), end(2499), percent[60.34%], dist(1.46)
cur(1509), end(2499), percent[60.38%], dist(1.46)
cur(1510), end(2499), percent[60.42%], dist(1.46)
cur(1511), end(2499), percent[60.46%], dist(1.46)
cur(1512), end(2499), percent[60.5%], dist(1.46)
cur(1513), end(2499), percent[60.54%], dist(1.46)
cur(1514), end(2499), percent[60.58%], dist(1.46)
cur(1515), end(2499), percent[60.62%], dist(1.46)
cur(1516), end(2499), percent[60.66%], dist(1.46)
cur(1517), end(2499), percent[60.7%], dist(1.46)
cur(1518), end(2499), percent[60.74%], dist(1.46)
cur(1519), end(2499), percent[60.78%], dist(1.46)
cur(1520), end(2499), percent[60.82%], dist(1.46)
cur(1521), end(2499), percent[60.86%], dist(1.46)
cur(1522), end(2499), percent[60.9%], dist(1.46)
cur(1523), end(2499), percent[60.94%], dist(1.46)
cur(1524), end(2499), percent[60.98%], dist(1.46)
cur(1525), end(2499), percent[61.02%], dist(1.46)
cur(1526), end(2499), percent[61.06%], dist(1.46)
cur(1527), end(2499), percent[61.1%], dist(1.46)
cur(1528), end(2499), percent[61.14%], dist(1.46)
cur(1529), end(2499), percent[61.18%], dist(1.46)
cur(1530), end(2499), percent[61.22%], dist(1.46)
cur(1531), end(2499), percent[61.26%], dist(1.46)
cur(1532), end(2499), percent[61.3%], dist(1.46)
cur(1533), end(2499), percent[61.34%], dist(1.46)
cur(1534), end(2499), percent[61.38%], dist(1.46)
cur(1535), end(2499), percent[61.42%], dist(1.46)
cur(1536), end(2499), percent[61.46%], dist(1.46)
cur(1537), end(2499), percent[61.5%], dist(1.46)
cur(1538), end(2499), percent[61.54%], dist(1.46)
cur(1539), end(2499), percent[61.58%], dist(1.46)
cur(1540), end(2499), percent[61.62%], dist(1.46)
cur(1541), end(2499), percent[61.66%], dist(1.46)
cur(1542), end(2499), percent[61.7%], dist(1.46)
cur(1543), end(2499), percent[61.74%], dist(1.46)
cur(1544), end(2499), percent[61.78%], dist(1.46)
cur(1545), end(2499), percent[61.82%], dist(1.46)
cur(1546), end(2499), percent[61.86%], dist(1.46)
cur(1547), end(2499), percent[61.9%], dist(1.46)
cur(1548), end(2499), percent[61.94%], dist(1.46)
cur(1549), end(2499), percent[61.98%], dist(1.46)
cur(1550), end(2499), percent[62.02%], dist(1.46)
cur(1551), end(2499), percent[62.06%], dist(1.46)
cur(1552), end(2499), percent[62.1%], dist(1.46)
cur(1553), end(2499), percent[62.14%], dist(1.46)
cur(1554), end(2499), percent[62.18%], dist(1.46)
cur(1555), end(2499), percent[62.22%], dist(1.46)
cur(1556), end(2499), percent[62.26%], dist(1.46)
cur(1557), end(2499), percent[62.3%], dist(1.46)
cur(1558), end(2499), percent[62.34%], dist(1.46)
cur(1559), end(2499), percent[62.38%], dist(1.46)
cur(1560), end(2499), percent[62.42%], dist(1.46)
cur(1561), end(2499), percent[62.46%], dist(1.46)
cur(1562), end(2499), percent[62.51%], dist(1.46)
cur(1563), end(2499), percent[62.55%], dist(1.46)
cur(1564), end(2499), percent[62.59%], dist(1.46)
cur(1565), end(2499), percent[62.63%], dist(1.46)
cur(1566), end(2499), percent[62.67%], dist(1.46)
cur(1567), end(2499), percent[62.71%], dist(1.46)
cur(1568), end(2499), percent[62.75%], dist(1.46)
cur(1569), end(2499), percent[62.79%], dist(1.46)
cur(1570), end(2499), percent[62.83%], dist(1.46)
cur(1571), end(2499), percent[62.87%], dist(1.46)
cur(1572), end(2499), percent[62.91%], dist(1.46)
cur(1573), end(2499), percent[62.95%], dist(1.46)
cur(1574), end(2499), percent[62.99%], dist(1.46)
cur(1575), end(2499), percent[63.03%], dist(1.46)
cur(1576), end(2499), percent[63.07%], dist(1.46)
cur(1577), end(2499), percent[63.11%], dist(1.46)
cur(1578), end(2499), percent[63.15%], dist(1.46)
cur(1579), end(2499), percent[63.19%], dist(1.46)
cur(1580), end(2499), percent[63.23%], dist(1.46)
cur(1581), end(2499), percent[63.27%], dist(1.46)
cur(1582), end(2499), percent[63.31%], dist(1.46)
