selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 8622144
cur(0), end(3670), percent[0.0%], dist(1.4)
cur(1955), end(3670), percent[53.27%], dist(1.24)
cur(1956), end(3670), percent[53.3%], dist(1.24)
cur(1957), end(3670), percent[53.32%], dist(1.24)
cur(1958), end(3670), percent[53.35%], dist(1.24)
cur(1959), end(3670), percent[53.38%], dist(1.24)
cur(1960), end(3670), percent[53.41%], dist(1.24)
cur(1961), end(3670), percent[53.43%], dist(1.24)
cur(1962), end(3670), percent[53.46%], dist(1.24)
cur(1963), end(3670), percent[53.49%], dist(1.24)
cur(1964), end(3670), percent[53.51%], dist(1.24)
cur(1965), end(3670), percent[53.54%], dist(1.24)
cur(1966), end(3670), percent[53.57%], dist(1.24)
cur(1967), end(3670), percent[53.6%], dist(1.24)
cur(1968), end(3670), percent[53.62%], dist(1.24)
cur(1969), end(3670), percent[53.65%], dist(1.24)
cur(1970), end(3670), percent[53.68%], dist(1.24)
cur(1971), end(3670), percent[53.71%], dist(1.24)
cur(1972), end(3670), percent[53.73%], dist(1.24)
cur(1973), end(3670), percent[53.76%], dist(1.24)
cur(1974), end(3670), percent[53.79%], dist(1.24)
cur(1975), end(3670), percent[53.81%], dist(1.24)
cur(1976), end(3670), percent[53.84%], dist(1.24)
cur(1977), end(3670), percent[53.87%], dist(1.24)
cur(1978), end(3670), percent[53.9%], dist(1.24)
cur(1979), end(3670), percent[53.92%], dist(1.24)
cur(1980), end(3670), percent[53.95%], dist(1.24)
cur(1981), end(3670), percent[53.98%], dist(1.24)
cur(1982), end(3670), percent[54.01%], dist(1.24)
cur(1983), end(3670), percent[54.03%], dist(1.24)
cur(1984), end(3670), percent[54.06%], dist(1.24)
cur(1985), end(3670), percent[54.09%], dist(1.24)
cur(1986), end(3670), percent[54.11%], dist(1.24)
cur(1987), end(3670), percent[54.14%], dist(1.24)
cur(1988), end(3670), percent[54.17%], dist(1.24)
cur(1989), end(3670), percent[54.2%], dist(1.24)
cur(1990), end(3670), percent[54.22%], dist(1.24)
cur(1991), end(3670), percent[54.25%], dist(1.24)
cur(1992), end(3670), percent[54.28%], dist(1.24)
cur(1993), end(3670), percent[54.31%], dist(1.24)
cur(1994), end(3670), percent[54.33%], dist(1.24)
cur(1995), end(3670), percent[54.36%], dist(1.24)
cur(1996), end(3670), percent[54.39%], dist(1.24)
cur(1997), end(3670), percent[54.41%], dist(1.24)
cur(1998), end(3670), percent[54.44%], dist(1.24)
cur(1999), end(3670), percent[54.47%], dist(1.24)
cur(2000), end(3670), percent[54.5%], dist(1.24)
cur(2001), end(3670), percent[54.52%], dist(1.24)
cur(2002), end(3670), percent[54.55%], dist(1.24)
cur(2003), end(3670), percent[54.58%], dist(1.24)
cur(2004), end(3670), percent[54.6%], dist(1.24)
cur(2005), end(3670), percent[54.63%], dist(1.24)
cur(2006), end(3670), percent[54.66%], dist(1.24)
cur(2007), end(3670), percent[54.69%], dist(1.24)
cur(2008), end(3670), percent[54.71%], dist(1.24)
cur(2009), end(3670), percent[54.74%], dist(1.24)
cur(2010), end(3670), percent[54.77%], dist(1.24)
cur(2011), end(3670), percent[54.8%], dist(1.24)
cur(2012), end(3670), percent[54.82%], dist(1.24)
cur(2013), end(3670), percent[54.85%], dist(1.24)
cur(2014), end(3670), percent[54.88%], dist(1.24)
cur(2015), end(3670), percent[54.9%], dist(1.24)
cur(2016), end(3670), percent[54.93%], dist(1.24)
cur(2017), end(3670), percent[54.96%], dist(1.24)
cur(2018), end(3670), percent[54.99%], dist(1.24)
cur(2019), end(3670), percent[55.01%], dist(1.24)
cur(2020), end(3670), percent[55.04%], dist(1.24)
cur(2021), end(3670), percent[55.07%], dist(1.24)
cur(2022), end(3670), percent[55.1%], dist(1.24)
cur(2023), end(3670), percent[55.12%], dist(1.24)
cur(2024), end(3670), percent[55.15%], dist(1.24)
cur(2025), end(3670), percent[55.18%], dist(1.24)
cur(2026), end(3670), percent[55.2%], dist(1.24)
cur(2027), end(3670), percent[55.23%], dist(1.24)
cur(2028), end(3670), percent[55.26%], dist(1.24)
cur(2029), end(3670), percent[55.29%], dist(1.24)
cur(2030), end(3670), percent[55.31%], dist(1.24)
cur(2031), end(3670), percent[55.34%], dist(1.24)
cur(2032), end(3670), percent[55.37%], dist(1.24)
cur(2033), end(3670), percent[55.4%], dist(1.24)
cur(2034), end(3670), percent[55.42%], dist(1.24)
cur(2035), end(3670), percent[55.45%], dist(1.24)
cur(2036), end(3670), percent[55.48%], dist(1.24)
cur(2037), end(3670), percent[55.5%], dist(1.24)
cur(2038), end(3670), percent[55.53%], dist(1.24)
cur(2039), end(3670), percent[55.56%], dist(1.24)
cur(2040), end(3670), percent[55.59%], dist(1.24)
cur(2041), end(3670), percent[55.61%], dist(1.24)
cur(2042), end(3670), percent[55.64%], dist(1.24)
cur(2043), end(3670), percent[55.67%], dist(1.24)
cur(2044), end(3670), percent[55.69%], dist(1.24)
cur(2045), end(3670), percent[55.72%], dist(1.24)
cur(2046), end(3670), percent[55.75%], dist(1.24)
cur(2047), end(3670), percent[55.78%], dist(1.24)
cur(2048), end(3670), percent[55.8%], dist(1.24)
cur(2049), end(3670), percent[55.83%], dist(1.24)
cur(2050), end(3670), percent[55.86%], dist(1.24)
cur(2051), end(3670), percent[55.89%], dist(1.24)
cur(2052), end(3670), percent[55.91%], dist(1.24)
cur(2053), end(3670), percent[55.94%], dist(1.24)
cur(2054), end(3670), percent[55.97%], dist(1.24)
cur(2055), end(3670), percent[55.99%], dist(1.24)
cur(2056), end(3670), percent[56.02%], dist(1.24)
cur(2057), end(3670), percent[56.05%], dist(1.24)
cur(2058), end(3670), percent[56.08%], dist(1.24)
cur(2059), end(3670), percent[56.1%], dist(1.24)
cur(2060), end(3670), percent[56.13%], dist(1.24)
cur(2061), end(3670), percent[56.16%], dist(1.24)
cur(2062), end(3670), percent[56.19%], dist(1.24)
cur(2063), end(3670), percent[56.21%], dist(1.24)
cur(2064), end(3670), percent[56.24%], dist(1.24)
cur(2065), end(3670), percent[56.27%], dist(1.24)
cur(2066), end(3670), percent[56.29%], dist(1.24)
cur(2067), end(3670), percent[56.32%], dist(1.24)
cur(2068), end(3670), percent[56.35%], dist(1.24)
cur(2069), end(3670), percent[56.38%], dist(1.24)
cur(2070), end(3670), percent[56.4%], dist(1.24)
cur(2071), end(3670), percent[56.43%], dist(1.24)
cur(2072), end(3670), percent[56.46%], dist(1.24)
cur(2073), end(3670), percent[56.49%], dist(1.24)
cur(2074), end(3670), percent[56.51%], dist(1.24)
cur(2075), end(3670), percent[56.54%], dist(1.24)
cur(2076), end(3670), percent[56.57%], dist(1.24)
cur(2077), end(3670), percent[56.59%], dist(1.24)
cur(2078), end(3670), percent[56.62%], dist(1.24)
cur(2079), end(3670), percent[56.65%], dist(1.24)
cur(2080), end(3670), percent[56.68%], dist(1.24)
cur(2081), end(3670), percent[56.7%], dist(1.24)
cur(2082), end(3670), percent[56.73%], dist(1.24)
cur(2083), end(3670), percent[56.76%], dist(1.24)
cur(2084), end(3670), percent[56.78%], dist(1.24)
cur(2085), end(3670), percent[56.81%], dist(1.24)
cur(2086), end(3670), percent[56.84%], dist(1.24)
cur(2087), end(3670), percent[56.87%], dist(1.24)
cur(2088), end(3670), percent[56.89%], dist(1.24)
cur(2089), end(3670), percent[56.92%], dist(1.24)
cur(2090), end(3670), percent[56.95%], dist(1.24)
cur(2091), end(3670), percent[56.98%], dist(1.24)
cur(2092), end(3670), percent[57.0%], dist(1.24)
cur(2093), end(3670), percent[57.03%], dist(1.24)
cur(2094), end(3670), percent[57.06%], dist(1.24)
cur(2095), end(3670), percent[57.08%], dist(1.24)
cur(2096), end(3670), percent[57.11%], dist(1.24)
cur(2097), end(3670), percent[57.14%], dist(1.24)
cur(2098), end(3670), percent[57.17%], dist(1.24)
cur(2099), end(3670), percent[57.19%], dist(1.24)
cur(2100), end(3670), percent[57.22%], dist(1.24)
cur(2101), end(3670), percent[57.25%], dist(1.24)
cur(2102), end(3670), percent[57.28%], dist(1.24)
cur(2103), end(3670), percent[57.3%], dist(1.24)
cur(2104), end(3670), percent[57.33%], dist(1.24)
cur(2105), end(3670), percent[57.36%], dist(1.24)
cur(2106), end(3670), percent[57.38%], dist(1.24)
cur(2107), end(3670), percent[57.41%], dist(1.24)
cur(2108), end(3670), percent[57.44%], dist(1.24)
cur(2109), end(3670), percent[57.47%], dist(1.24)
cur(2110), end(3670), percent[57.49%], dist(1.24)
cur(2111), end(3670), percent[57.52%], dist(1.24)
cur(2112), end(3670), percent[57.55%], dist(1.24)
cur(2113), end(3670), percent[57.57%], dist(1.24)
cur(2114), end(3670), percent[57.6%], dist(1.24)
cur(2115), end(3670), percent[57.63%], dist(1.24)
cur(2116), end(3670), percent[57.66%], dist(1.24)
cur(2117), end(3670), percent[57.68%], dist(1.24)
cur(2118), end(3670), percent[57.71%], dist(1.24)
cur(2119), end(3670), percent[57.74%], dist(1.24)
cur(2120), end(3670), percent[57.77%], dist(1.24)
cur(2121), end(3670), percent[57.79%], dist(1.24)
cur(2122), end(3670), percent[57.82%], dist(1.24)
cur(2123), end(3670), percent[57.85%], dist(1.24)
cur(2124), end(3670), percent[57.87%], dist(1.24)
cur(2125), end(3670), percent[57.9%], dist(1.24)
cur(2126), end(3670), percent[57.93%], dist(1.24)
cur(2127), end(3670), percent[57.96%], dist(1.24)
cur(2128), end(3670), percent[57.98%], dist(1.24)
cur(2129), end(3670), percent[58.01%], dist(1.24)
cur(2130), end(3670), percent[58.04%], dist(1.24)
cur(2131), end(3670), percent[58.07%], dist(1.24)
cur(2132), end(3670), percent[58.09%], dist(1.24)
cur(2133), end(3670), percent[58.12%], dist(1.24)
cur(2134), end(3670), percent[58.15%], dist(1.24)
cur(2135), end(3670), percent[58.17%], dist(1.24)
cur(2136), end(3670), percent[58.2%], dist(1.24)
cur(2137), end(3670), percent[58.23%], dist(1.24)
cur(2138), end(3670), percent[58.26%], dist(1.24)
cur(2139), end(3670), percent[58.28%], dist(1.24)
cur(2140), end(3670), percent[58.31%], dist(1.24)
cur(2141), end(3670), percent[58.34%], dist(1.24)
cur(2142), end(3670), percent[58.37%], dist(1.24)
cur(2143), end(3670), percent[58.39%], dist(1.24)
cur(2144), end(3670), percent[58.42%], dist(1.24)
cur(2145), end(3670), percent[58.45%], dist(1.24)
cur(2146), end(3670), percent[58.47%], dist(1.24)
cur(2147), end(3670), percent[58.5%], dist(1.24)
cur(2148), end(3670), percent[58.53%], dist(1.24)
cur(2149), end(3670), percent[58.56%], dist(1.24)
cur(2150), end(3670), percent[58.58%], dist(1.24)
cur(2151), end(3670), percent[58.61%], dist(1.24)
cur(2152), end(3670), percent[58.64%], dist(1.24)
cur(2153), end(3670), percent[58.66%], dist(1.24)
cur(2154), end(3670), percent[58.69%], dist(1.24)
cur(2155), end(3670), percent[58.72%], dist(1.24)
cur(2156), end(3670), percent[58.75%], dist(1.24)
cur(2157), end(3670), percent[58.77%], dist(1.24)
cur(2158), end(3670), percent[58.8%], dist(1.24)
cur(2159), end(3670), percent[58.83%], dist(1.24)
cur(2160), end(3670), percent[58.86%], dist(1.24)
cur(2161), end(3670), percent[58.88%], dist(1.24)
cur(2162), end(3670), percent[58.91%], dist(1.24)
cur(2163), end(3670), percent[58.94%], dist(1.24)
cur(2164), end(3670), percent[58.96%], dist(1.24)
cur(2165), end(3670), percent[58.99%], dist(1.24)
cur(2166), end(3670), percent[59.02%], dist(1.24)
cur(2167), end(3670), percent[59.05%], dist(1.24)
cur(2168), end(3670), percent[59.07%], dist(1.24)
cur(2169), end(3670), percent[59.1%], dist(1.24)
cur(2170), end(3670), percent[59.13%], dist(1.24)
cur(2171), end(3670), percent[59.16%], dist(1.24)
cur(2172), end(3670), percent[59.18%], dist(1.24)
cur(2173), end(3670), percent[59.21%], dist(1.24)
cur(2174), end(3670), percent[59.24%], dist(1.24)
cur(2175), end(3670), percent[59.26%], dist(1.24)
cur(2176), end(3670), percent[59.29%], dist(1.24)
cur(2177), end(3670), percent[59.32%], dist(1.24)
cur(2178), end(3670), percent[59.35%], dist(1.24)
cur(2179), end(3670), percent[59.37%], dist(1.24)
cur(2180), end(3670), percent[59.4%], dist(1.24)
cur(2181), end(3670), percent[59.43%], dist(1.24)
cur(2182), end(3670), percent[59.46%], dist(1.24)
cur(2183), end(3670), percent[59.48%], dist(1.24)
cur(2184), end(3670), percent[59.51%], dist(1.24)
cur(2185), end(3670), percent[59.54%], dist(1.24)
cur(2186), end(3670), percent[59.56%], dist(1.24)
cur(2187), end(3670), percent[59.59%], dist(1.24)
cur(2188), end(3670), percent[59.62%], dist(1.24)
cur(2189), end(3670), percent[59.65%], dist(1.24)
cur(2190), end(3670), percent[59.67%], dist(1.24)
cur(2191), end(3670), percent[59.7%], dist(1.24)
cur(2192), end(3670), percent[59.73%], dist(1.24)
cur(2193), end(3670), percent[59.75%], dist(1.24)
cur(2194), end(3670), percent[59.78%], dist(1.24)
cur(2195), end(3670), percent[59.81%], dist(1.24)
cur(2196), end(3670), percent[59.84%], dist(1.24)
cur(2197), end(3670), percent[59.86%], dist(1.24)
cur(2198), end(3670), percent[59.89%], dist(1.24)
cur(2199), end(3670), percent[59.92%], dist(1.24)
cur(2200), end(3670), percent[59.95%], dist(1.24)
cur(2201), end(3670), percent[59.97%], dist(1.24)
cur(2202), end(3670), percent[60.0%], dist(1.24)
cur(2203), end(3670), percent[60.03%], dist(1.24)
cur(2204), end(3670), percent[60.05%], dist(1.24)
cur(2205), end(3670), percent[60.08%], dist(1.24)
cur(2206), end(3670), percent[60.11%], dist(1.24)
cur(2207), end(3670), percent[60.14%], dist(1.24)
cur(2208), end(3670), percent[60.16%], dist(1.24)
cur(2209), end(3670), percent[60.19%], dist(1.24)
cur(2210), end(3670), percent[60.22%], dist(1.25)
cur(2211), end(3670), percent[60.25%], dist(1.25)
cur(2212), end(3670), percent[60.27%], dist(1.25)
cur(2213), end(3670), percent[60.3%], dist(1.25)
cur(2214), end(3670), percent[60.33%], dist(1.25)
cur(2215), end(3670), percent[60.35%], dist(1.25)
cur(2216), end(3670), percent[60.38%], dist(1.25)
cur(2217), end(3670), percent[60.41%], dist(1.25)
cur(2218), end(3670), percent[60.44%], dist(1.25)
cur(2219), end(3670), percent[60.46%], dist(1.25)
cur(2220), end(3670), percent[60.49%], dist(1.25)
cur(2221), end(3670), percent[60.52%], dist(1.25)
cur(2222), end(3670), percent[60.54%], dist(1.25)
cur(2223), end(3670), percent[60.57%], dist(1.25)
cur(2224), end(3670), percent[60.6%], dist(1.25)
cur(2225), end(3670), percent[60.63%], dist(1.25)
cur(2226), end(3670), percent[60.65%], dist(1.25)
cur(2227), end(3670), percent[60.68%], dist(1.25)
cur(2228), end(3670), percent[60.71%], dist(1.25)
cur(2229), end(3670), percent[60.74%], dist(1.25)
cur(2230), end(3670), percent[60.76%], dist(1.25)
cur(2231), end(3670), percent[60.79%], dist(1.25)
cur(2232), end(3670), percent[60.82%], dist(1.25)
cur(2233), end(3670), percent[60.84%], dist(1.25)
cur(2234), end(3670), percent[60.87%], dist(1.25)
cur(2235), end(3670), percent[60.9%], dist(1.25)
cur(2236), end(3670), percent[60.93%], dist(1.25)
cur(2237), end(3670), percent[60.95%], dist(1.25)
cur(2238), end(3670), percent[60.98%], dist(1.25)
cur(2239), end(3670), percent[61.01%], dist(1.25)
cur(2240), end(3670), percent[61.04%], dist(1.25)
cur(2241), end(3670), percent[61.06%], dist(1.25)
cur(2242), end(3670), percent[61.09%], dist(1.25)
cur(2243), end(3670), percent[61.12%], dist(1.25)
cur(2244), end(3670), percent[61.14%], dist(1.25)
cur(2245), end(3670), percent[61.17%], dist(1.25)
cur(2246), end(3670), percent[61.2%], dist(1.25)
cur(2247), end(3670), percent[61.23%], dist(1.25)
cur(2248), end(3670), percent[61.25%], dist(1.25)
cur(2249), end(3670), percent[61.28%], dist(1.25)
cur(2250), end(3670), percent[61.31%], dist(1.25)
cur(2251), end(3670), percent[61.34%], dist(1.25)
cur(2252), end(3670), percent[61.36%], dist(1.25)
cur(2253), end(3670), percent[61.39%], dist(1.25)
cur(2254), end(3670), percent[61.42%], dist(1.25)
cur(2255), end(3670), percent[61.44%], dist(1.25)
cur(2256), end(3670), percent[61.47%], dist(1.25)
cur(2257), end(3670), percent[61.5%], dist(1.25)
cur(2258), end(3670), percent[61.53%], dist(1.25)
cur(2259), end(3670), percent[61.55%], dist(1.25)
cur(2260), end(3670), percent[61.58%], dist(1.25)
cur(2261), end(3670), percent[61.61%], dist(1.25)
cur(2262), end(3670), percent[61.63%], dist(1.25)
cur(2263), end(3670), percent[61.66%], dist(1.25)
cur(2264), end(3670), percent[61.69%], dist(1.25)
cur(2265), end(3670), percent[61.72%], dist(1.25)
cur(2266), end(3670), percent[61.74%], dist(1.25)
cur(2267), end(3670), percent[61.77%], dist(1.25)
cur(2268), end(3670), percent[61.8%], dist(1.25)
cur(2269), end(3670), percent[61.83%], dist(1.25)
cur(2270), end(3670), percent[61.85%], dist(1.25)
cur(2271), end(3670), percent[61.88%], dist(1.25)
cur(2272), end(3670), percent[61.91%], dist(1.25)
cur(2273), end(3670), percent[61.93%], dist(1.25)
cur(2274), end(3670), percent[61.96%], dist(1.25)
cur(2275), end(3670), percent[61.99%], dist(1.25)
cur(2276), end(3670), percent[62.02%], dist(1.25)
cur(2277), end(3670), percent[62.04%], dist(1.25)
cur(2278), end(3670), percent[62.07%], dist(1.25)
cur(2279), end(3670), percent[62.1%], dist(1.25)
cur(2280), end(3670), percent[62.13%], dist(1.25)
cur(2281), end(3670), percent[62.15%], dist(1.25)
cur(2282), end(3670), percent[62.18%], dist(1.25)
cur(2283), end(3670), percent[62.21%], dist(1.25)
cur(2284), end(3670), percent[62.23%], dist(1.25)
cur(2285), end(3670), percent[62.26%], dist(1.25)
cur(2286), end(3670), percent[62.29%], dist(1.25)
cur(2287), end(3670), percent[62.32%], dist(1.25)
cur(2288), end(3670), percent[62.34%], dist(1.25)
cur(2289), end(3670), percent[62.37%], dist(1.25)
cur(2290), end(3670), percent[62.4%], dist(1.25)
cur(2291), end(3670), percent[62.43%], dist(1.25)
cur(2292), end(3670), percent[62.45%], dist(1.25)
cur(2293), end(3670), percent[62.48%], dist(1.25)
cur(2294), end(3670), percent[62.51%], dist(1.25)
cur(2295), end(3670), percent[62.53%], dist(1.25)
cur(2296), end(3670), percent[62.56%], dist(1.25)
cur(2297), end(3670), percent[62.59%], dist(1.25)
cur(2298), end(3670), percent[62.62%], dist(1.25)
cur(2299), end(3670), percent[62.64%], dist(1.25)
cur(2300), end(3670), percent[62.67%], dist(1.25)
cur(2301), end(3670), percent[62.7%], dist(1.25)
cur(2302), end(3670), percent[62.72%], dist(1.25)
cur(2303), end(3670), percent[62.75%], dist(1.25)
cur(2304), end(3670), percent[62.78%], dist(1.25)
cur(2305), end(3670), percent[62.81%], dist(1.25)
cur(2306), end(3670), percent[62.83%], dist(1.25)
cur(2307), end(3670), percent[62.86%], dist(1.25)
cur(2308), end(3670), percent[62.89%], dist(1.25)
cur(2309), end(3670), percent[62.92%], dist(1.25)
cur(2310), end(3670), percent[62.94%], dist(1.25)
cur(2311), end(3670), percent[62.97%], dist(1.25)
cur(2312), end(3670), percent[63.0%], dist(1.25)
cur(2313), end(3670), percent[63.02%], dist(1.25)
cur(2314), end(3670), percent[63.05%], dist(1.25)
cur(2315), end(3670), percent[63.08%], dist(1.25)
cur(2316), end(3670), percent[63.11%], dist(1.25)
cur(2317), end(3670), percent[63.13%], dist(1.25)
cur(2318), end(3670), percent[63.16%], dist(1.25)
cur(2319), end(3670), percent[63.19%], dist(1.25)
cur(2320), end(3670), percent[63.22%], dist(1.25)
cur(2321), end(3670), percent[63.24%], dist(1.25)
cur(2322), end(3670), percent[63.27%], dist(1.25)
cur(2323), end(3670), percent[63.3%], dist(1.25)
cur(2324), end(3670), percent[63.32%], dist(1.25)
cur(2325), end(3670), percent[63.35%], dist(1.25)
cur(2326), end(3670), percent[63.38%], dist(1.25)
cur(2327), end(3670), percent[63.41%], dist(1.25)
cur(2328), end(3670), percent[63.43%], dist(1.25)
cur(2329), end(3670), percent[63.46%], dist(1.25)
cur(2330), end(3670), percent[63.49%], dist(1.25)
cur(2331), end(3670), percent[63.51%], dist(1.25)
cur(2332), end(3670), percent[63.54%], dist(1.25)
cur(2333), end(3670), percent[63.57%], dist(1.25)
cur(2334), end(3670), percent[63.6%], dist(1.25)
cur(2335), end(3670), percent[63.62%], dist(1.25)
cur(2336), end(3670), percent[63.65%], dist(1.25)
cur(2337), end(3670), percent[63.68%], dist(1.25)
cur(2338), end(3670), percent[63.71%], dist(1.25)
cur(2339), end(3670), percent[63.73%], dist(1.25)
cur(2340), end(3670), percent[63.76%], dist(1.25)
cur(2341), end(3670), percent[63.79%], dist(1.25)
cur(2342), end(3670), percent[63.81%], dist(1.25)
cur(2343), end(3670), percent[63.84%], dist(1.25)
cur(2344), end(3670), percent[63.87%], dist(1.25)
cur(2345), end(3670), percent[63.9%], dist(1.25)
cur(2346), end(3670), percent[63.92%], dist(1.25)
cur(2347), end(3670), percent[63.95%], dist(1.25)
cur(2348), end(3670), percent[63.98%], dist(1.25)
cur(2349), end(3670), percent[64.01%], dist(1.25)
cur(2350), end(3670), percent[64.03%], dist(1.25)
cur(2351), end(3670), percent[64.06%], dist(1.25)
cur(2352), end(3670), percent[64.09%], dist(1.25)
cur(2353), end(3670), percent[64.11%], dist(1.25)
cur(2354), end(3670), percent[64.14%], dist(1.25)
cur(2355), end(3670), percent[64.17%], dist(1.25)
cur(2356), end(3670), percent[64.2%], dist(1.25)
cur(2357), end(3670), percent[64.22%], dist(1.25)
cur(2358), end(3670), percent[64.25%], dist(1.25)
cur(2359), end(3670), percent[64.28%], dist(1.25)
cur(2360), end(3670), percent[64.31%], dist(1.25)
cur(2361), end(3670), percent[64.33%], dist(1.25)
cur(2362), end(3670), percent[64.36%], dist(1.25)
cur(2363), end(3670), percent[64.39%], dist(1.25)
cur(2364), end(3670), percent[64.41%], dist(1.25)
cur(2365), end(3670), percent[64.44%], dist(1.25)
cur(2366), end(3670), percent[64.47%], dist(1.25)
cur(2367), end(3670), percent[64.5%], dist(1.25)
cur(2368), end(3670), percent[64.52%], dist(1.25)
cur(2369), end(3670), percent[64.55%], dist(1.25)
cur(2370), end(3670), percent[64.58%], dist(1.25)
cur(2371), end(3670), percent[64.6%], dist(1.25)
cur(2372), end(3670), percent[64.63%], dist(1.25)
cur(2373), end(3670), percent[64.66%], dist(1.25)
cur(2374), end(3670), percent[64.69%], dist(1.25)
cur(2375), end(3670), percent[64.71%], dist(1.25)
cur(2376), end(3670), percent[64.74%], dist(1.25)
cur(2377), end(3670), percent[64.77%], dist(1.25)
cur(2378), end(3670), percent[64.8%], dist(1.25)
cur(2379), end(3670), percent[64.82%], dist(1.25)
cur(2380), end(3670), percent[64.85%], dist(1.25)
cur(2381), end(3670), percent[64.88%], dist(1.25)
cur(2382), end(3670), percent[64.9%], dist(1.25)
cur(2383), end(3670), percent[64.93%], dist(1.25)
cur(2384), end(3670), percent[64.96%], dist(1.25)
cur(2385), end(3670), percent[64.99%], dist(1.25)
cur(2386), end(3670), percent[65.01%], dist(1.25)
cur(2387), end(3670), percent[65.04%], dist(1.25)
cur(2388), end(3670), percent[65.07%], dist(1.25)
cur(2389), end(3670), percent[65.1%], dist(1.25)
cur(2390), end(3670), percent[65.12%], dist(1.25)
cur(2391), end(3670), percent[65.15%], dist(1.25)
cur(2392), end(3670), percent[65.18%], dist(1.25)
cur(2393), end(3670), percent[65.2%], dist(1.25)
cur(2394), end(3670), percent[65.23%], dist(1.25)
cur(2395), end(3670), percent[65.26%], dist(1.25)
cur(2396), end(3670), percent[65.29%], dist(1.25)
cur(2397), end(3670), percent[65.31%], dist(1.25)
cur(2398), end(3670), percent[65.34%], dist(1.25)
cur(2399), end(3670), percent[65.37%], dist(1.25)
cur(2400), end(3670), percent[65.4%], dist(1.25)
cur(2401), end(3670), percent[65.42%], dist(1.25)
cur(2402), end(3670), percent[65.45%], dist(1.25)
cur(2403), end(3670), percent[65.48%], dist(1.25)
cur(2404), end(3670), percent[65.5%], dist(1.25)
cur(2405), end(3670), percent[65.53%], dist(1.25)
cur(2406), end(3670), percent[65.56%], dist(1.25)
cur(2407), end(3670), percent[65.59%], dist(1.25)
cur(2408), end(3670), percent[65.61%], dist(1.25)
cur(2409), end(3670), percent[65.64%], dist(1.25)
cur(2410), end(3670), percent[65.67%], dist(1.25)
cur(2411), end(3670), percent[65.69%], dist(1.25)
cur(2412), end(3670), percent[65.72%], dist(1.25)
cur(2413), end(3670), percent[65.75%], dist(1.25)
cur(2414), end(3670), percent[65.78%], dist(1.25)
cur(2415), end(3670), percent[65.8%], dist(1.25)
cur(2416), end(3670), percent[65.83%], dist(1.25)
cur(2417), end(3670), percent[65.86%], dist(1.25)
cur(2418), end(3670), percent[65.89%], dist(1.25)
cur(2419), end(3670), percent[65.91%], dist(1.25)
cur(2420), end(3670), percent[65.94%], dist(1.25)
cur(2421), end(3670), percent[65.97%], dist(1.25)
cur(2422), end(3670), percent[65.99%], dist(1.25)
cur(2423), end(3670), percent[66.02%], dist(1.25)
cur(2424), end(3670), percent[66.05%], dist(1.25)
cur(2425), end(3670), percent[66.08%], dist(1.25)
cur(2426), end(3670), percent[66.1%], dist(1.25)
cur(2427), end(3670), percent[66.13%], dist(1.25)
cur(2428), end(3670), percent[66.16%], dist(1.25)
cur(2429), end(3670), percent[66.19%], dist(1.25)
cur(2430), end(3670), percent[66.21%], dist(1.25)
cur(2431), end(3670), percent[66.24%], dist(1.25)
cur(2432), end(3670), percent[66.27%], dist(1.25)
cur(2433), end(3670), percent[66.29%], dist(1.25)
cur(2434), end(3670), percent[66.32%], dist(1.25)
cur(2435), end(3670), percent[66.35%], dist(1.25)
cur(2436), end(3670), percent[66.38%], dist(1.25)
cur(2437), end(3670), percent[66.4%], dist(1.25)
cur(2438), end(3670), percent[66.43%], dist(1.25)
cur(2439), end(3670), percent[66.46%], dist(1.25)
cur(2440), end(3670), percent[66.49%], dist(1.25)
cur(2441), end(3670), percent[66.51%], dist(1.25)
cur(2442), end(3670), percent[66.54%], dist(1.25)
cur(2443), end(3670), percent[66.57%], dist(1.25)
cur(2444), end(3670), percent[66.59%], dist(1.26)
cur(2445), end(3670), percent[66.62%], dist(1.26)
cur(2446), end(3670), percent[66.65%], dist(1.26)
cur(2447), end(3670), percent[66.68%], dist(1.26)
cur(2448), end(3670), percent[66.7%], dist(1.26)
cur(2449), end(3670), percent[66.73%], dist(1.26)
cur(2450), end(3670), percent[66.76%], dist(1.26)
cur(2451), end(3670), percent[66.78%], dist(1.26)
cur(2452), end(3670), percent[66.81%], dist(1.26)
cur(2453), end(3670), percent[66.84%], dist(1.26)
cur(2454), end(3670), percent[66.87%], dist(1.26)
cur(2455), end(3670), percent[66.89%], dist(1.26)
cur(2456), end(3670), percent[66.92%], dist(1.26)
cur(2457), end(3670), percent[66.95%], dist(1.26)
cur(2458), end(3670), percent[66.98%], dist(1.26)
cur(2459), end(3670), percent[67.0%], dist(1.26)
cur(2460), end(3670), percent[67.03%], dist(1.26)
cur(2461), end(3670), percent[67.06%], dist(1.26)
cur(2462), end(3670), percent[67.08%], dist(1.26)
cur(2463), end(3670), percent[67.11%], dist(1.26)
cur(2464), end(3670), percent[67.14%], dist(1.26)
cur(2465), end(3670), percent[67.17%], dist(1.26)
cur(2466), end(3670), percent[67.19%], dist(1.26)
cur(2467), end(3670), percent[67.22%], dist(1.26)
cur(2468), end(3670), percent[67.25%], dist(1.26)
cur(2469), end(3670), percent[67.28%], dist(1.26)
cur(2470), end(3670), percent[67.3%], dist(1.26)
