selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 8726725
cur(0), end(1722), percent[0.0%], dist(1.33)
cur(1067), end(1722), percent[61.96%], dist(1.42)
cur(1068), end(1722), percent[62.02%], dist(1.42)
cur(1069), end(1722), percent[62.08%], dist(1.42)
cur(1070), end(1722), percent[62.14%], dist(1.42)
cur(1071), end(1722), percent[62.2%], dist(1.42)
cur(1072), end(1722), percent[62.25%], dist(1.42)
cur(1073), end(1722), percent[62.31%], dist(1.42)
cur(1074), end(1722), percent[62.37%], dist(1.42)
cur(1075), end(1722), percent[62.43%], dist(1.42)
cur(1076), end(1722), percent[62.49%], dist(1.42)
cur(1077), end(1722), percent[62.54%], dist(1.42)
cur(1078), end(1722), percent[62.6%], dist(1.42)
cur(1079), end(1722), percent[62.66%], dist(1.42)
cur(1080), end(1722), percent[62.72%], dist(1.42)
cur(1081), end(1722), percent[62.78%], dist(1.42)
cur(1082), end(1722), percent[62.83%], dist(1.42)
cur(1083), end(1722), percent[62.89%], dist(1.42)
cur(1084), end(1722), percent[62.95%], dist(1.42)
cur(1085), end(1722), percent[63.01%], dist(1.42)
cur(1086), end(1722), percent[63.07%], dist(1.42)
cur(1087), end(1722), percent[63.12%], dist(1.42)
cur(1088), end(1722), percent[63.18%], dist(1.42)
cur(1089), end(1722), percent[63.24%], dist(1.42)
cur(1090), end(1722), percent[63.3%], dist(1.42)
cur(1091), end(1722), percent[63.36%], dist(1.42)
cur(1092), end(1722), percent[63.41%], dist(1.42)
cur(1093), end(1722), percent[63.47%], dist(1.42)
cur(1094), end(1722), percent[63.53%], dist(1.42)
cur(1095), end(1722), percent[63.59%], dist(1.42)
cur(1096), end(1722), percent[63.65%], dist(1.42)
cur(1097), end(1722), percent[63.7%], dist(1.42)
cur(1098), end(1722), percent[63.76%], dist(1.42)
cur(1099), end(1722), percent[63.82%], dist(1.42)
cur(1100), end(1722), percent[63.88%], dist(1.42)
cur(1101), end(1722), percent[63.94%], dist(1.42)
cur(1102), end(1722), percent[64.0%], dist(1.42)
cur(1103), end(1722), percent[64.05%], dist(1.42)
cur(1104), end(1722), percent[64.11%], dist(1.42)
cur(1105), end(1722), percent[64.17%], dist(1.42)
cur(1106), end(1722), percent[64.23%], dist(1.42)
cur(1107), end(1722), percent[64.29%], dist(1.42)
cur(1108), end(1722), percent[64.34%], dist(1.42)
cur(1109), end(1722), percent[64.4%], dist(1.42)
cur(1110), end(1722), percent[64.46%], dist(1.42)
cur(1111), end(1722), percent[64.52%], dist(1.42)
cur(1112), end(1722), percent[64.58%], dist(1.42)
cur(1113), end(1722), percent[64.63%], dist(1.42)
cur(1114), end(1722), percent[64.69%], dist(1.42)
cur(1115), end(1722), percent[64.75%], dist(1.42)
cur(1116), end(1722), percent[64.81%], dist(1.42)
cur(1117), end(1722), percent[64.87%], dist(1.42)
cur(1118), end(1722), percent[64.92%], dist(1.42)
cur(1119), end(1722), percent[64.98%], dist(1.42)
cur(1120), end(1722), percent[65.04%], dist(1.42)
cur(1121), end(1722), percent[65.1%], dist(1.42)
cur(1122), end(1722), percent[65.16%], dist(1.42)
cur(1123), end(1722), percent[65.21%], dist(1.42)
cur(1124), end(1722), percent[65.27%], dist(1.42)
cur(1125), end(1722), percent[65.33%], dist(1.42)
cur(1126), end(1722), percent[65.39%], dist(1.42)
cur(1127), end(1722), percent[65.45%], dist(1.42)
cur(1128), end(1722), percent[65.51%], dist(1.42)
cur(1129), end(1722), percent[65.56%], dist(1.43)
cur(1130), end(1722), percent[65.62%], dist(1.43)
cur(1131), end(1722), percent[65.68%], dist(1.43)
cur(1132), end(1722), percent[65.74%], dist(1.43)
cur(1133), end(1722), percent[65.8%], dist(1.43)
cur(1134), end(1722), percent[65.85%], dist(1.43)
cur(1135), end(1722), percent[65.91%], dist(1.43)
cur(1136), end(1722), percent[65.97%], dist(1.43)
cur(1137), end(1722), percent[66.03%], dist(1.43)
cur(1138), end(1722), percent[66.09%], dist(1.43)
cur(1139), end(1722), percent[66.14%], dist(1.43)
cur(1140), end(1722), percent[66.2%], dist(1.43)
cur(1141), end(1722), percent[66.26%], dist(1.43)
cur(1142), end(1722), percent[66.32%], dist(1.43)
cur(1143), end(1722), percent[66.38%], dist(1.43)
cur(1144), end(1722), percent[66.43%], dist(1.43)
cur(1145), end(1722), percent[66.49%], dist(1.43)
cur(1146), end(1722), percent[66.55%], dist(1.43)
cur(1147), end(1722), percent[66.61%], dist(1.43)
cur(1148), end(1722), percent[66.67%], dist(1.43)
cur(1149), end(1722), percent[66.72%], dist(1.43)
cur(1150), end(1722), percent[66.78%], dist(1.43)
cur(1151), end(1722), percent[66.84%], dist(1.43)
cur(1152), end(1722), percent[66.9%], dist(1.43)
cur(1153), end(1722), percent[66.96%], dist(1.43)
cur(1154), end(1722), percent[67.02%], dist(1.43)
cur(1155), end(1722), percent[67.07%], dist(1.43)
cur(1156), end(1722), percent[67.13%], dist(1.43)
cur(1157), end(1722), percent[67.19%], dist(1.43)
cur(1158), end(1722), percent[67.25%], dist(1.43)
cur(1159), end(1722), percent[67.31%], dist(1.43)
cur(1160), end(1722), percent[67.36%], dist(1.43)
cur(1161), end(1722), percent[67.42%], dist(1.43)
cur(1162), end(1722), percent[67.48%], dist(1.43)
cur(1163), end(1722), percent[67.54%], dist(1.43)
cur(1164), end(1722), percent[67.6%], dist(1.43)
cur(1165), end(1722), percent[67.65%], dist(1.43)
cur(1166), end(1722), percent[67.71%], dist(1.43)
cur(1167), end(1722), percent[67.77%], dist(1.43)
cur(1168), end(1722), percent[67.83%], dist(1.43)
cur(1169), end(1722), percent[67.89%], dist(1.43)
cur(1170), end(1722), percent[67.94%], dist(1.43)
cur(1171), end(1722), percent[68.0%], dist(1.43)
cur(1172), end(1722), percent[68.06%], dist(1.43)
cur(1173), end(1722), percent[68.12%], dist(1.43)
cur(1174), end(1722), percent[68.18%], dist(1.43)
cur(1175), end(1722), percent[68.23%], dist(1.43)
cur(1176), end(1722), percent[68.29%], dist(1.43)
cur(1177), end(1722), percent[68.35%], dist(1.43)
cur(1178), end(1722), percent[68.41%], dist(1.43)
cur(1179), end(1722), percent[68.47%], dist(1.43)
cur(1180), end(1722), percent[68.52%], dist(1.43)
cur(1181), end(1722), percent[68.58%], dist(1.43)
cur(1182), end(1722), percent[68.64%], dist(1.43)
cur(1183), end(1722), percent[68.7%], dist(1.43)
cur(1184), end(1722), percent[68.76%], dist(1.43)
cur(1185), end(1722), percent[68.82%], dist(1.43)
cur(1186), end(1722), percent[68.87%], dist(1.43)
cur(1187), end(1722), percent[68.93%], dist(1.43)
cur(1188), end(1722), percent[68.99%], dist(1.43)
cur(1189), end(1722), percent[69.05%], dist(1.43)
cur(1190), end(1722), percent[69.11%], dist(1.43)
cur(1191), end(1722), percent[69.16%], dist(1.43)
cur(1192), end(1722), percent[69.22%], dist(1.43)
cur(1193), end(1722), percent[69.28%], dist(1.43)
cur(1194), end(1722), percent[69.34%], dist(1.43)
cur(1195), end(1722), percent[69.4%], dist(1.43)
cur(1196), end(1722), percent[69.45%], dist(1.43)
cur(1197), end(1722), percent[69.51%], dist(1.43)
cur(1198), end(1722), percent[69.57%], dist(1.43)
cur(1199), end(1722), percent[69.63%], dist(1.43)
cur(1200), end(1722), percent[69.69%], dist(1.43)
cur(1201), end(1722), percent[69.74%], dist(1.43)
cur(1202), end(1722), percent[69.8%], dist(1.43)
cur(1203), end(1722), percent[69.86%], dist(1.43)
cur(1204), end(1722), percent[69.92%], dist(1.43)
cur(1205), end(1722), percent[69.98%], dist(1.43)
cur(1206), end(1722), percent[70.03%], dist(1.43)
cur(1207), end(1722), percent[70.09%], dist(1.43)
cur(1208), end(1722), percent[70.15%], dist(1.43)
cur(1209), end(1722), percent[70.21%], dist(1.43)
cur(1210), end(1722), percent[70.27%], dist(1.43)
cur(1211), end(1722), percent[70.33%], dist(1.43)
cur(1212), end(1722), percent[70.38%], dist(1.43)
cur(1213), end(1722), percent[70.44%], dist(1.43)
cur(1214), end(1722), percent[70.5%], dist(1.43)
cur(1215), end(1722), percent[70.56%], dist(1.43)
cur(1216), end(1722), percent[70.62%], dist(1.43)
cur(1217), end(1722), percent[70.67%], dist(1.43)
cur(1218), end(1722), percent[70.73%], dist(1.43)
cur(1219), end(1722), percent[70.79%], dist(1.43)
cur(1220), end(1722), percent[70.85%], dist(1.43)
cur(1221), end(1722), percent[70.91%], dist(1.43)
cur(1222), end(1722), percent[70.96%], dist(1.43)
cur(1223), end(1722), percent[71.02%], dist(1.43)
cur(1224), end(1722), percent[71.08%], dist(1.43)
cur(1225), end(1722), percent[71.14%], dist(1.43)
cur(1226), end(1722), percent[71.2%], dist(1.43)
cur(1227), end(1722), percent[71.25%], dist(1.43)
cur(1228), end(1722), percent[71.31%], dist(1.43)
cur(1229), end(1722), percent[71.37%], dist(1.43)
cur(1230), end(1722), percent[71.43%], dist(1.43)
cur(1231), end(1722), percent[71.49%], dist(1.43)
cur(1232), end(1722), percent[71.54%], dist(1.43)
cur(1233), end(1722), percent[71.6%], dist(1.43)
cur(1234), end(1722), percent[71.66%], dist(1.43)
cur(1235), end(1722), percent[71.72%], dist(1.43)
cur(1236), end(1722), percent[71.78%], dist(1.43)
cur(1237), end(1722), percent[71.84%], dist(1.43)
cur(1238), end(1722), percent[71.89%], dist(1.43)
cur(1239), end(1722), percent[71.95%], dist(1.43)
cur(1240), end(1722), percent[72.01%], dist(1.43)
cur(1241), end(1722), percent[72.07%], dist(1.43)
cur(1242), end(1722), percent[72.13%], dist(1.43)
cur(1243), end(1722), percent[72.18%], dist(1.43)
cur(1244), end(1722), percent[72.24%], dist(1.43)
cur(1245), end(1722), percent[72.3%], dist(1.43)
cur(1246), end(1722), percent[72.36%], dist(1.43)
cur(1247), end(1722), percent[72.42%], dist(1.43)
cur(1248), end(1722), percent[72.47%], dist(1.43)
cur(1249), end(1722), percent[72.53%], dist(1.43)
cur(1250), end(1722), percent[72.59%], dist(1.43)
cur(1251), end(1722), percent[72.65%], dist(1.43)
cur(1252), end(1722), percent[72.71%], dist(1.43)
cur(1253), end(1722), percent[72.76%], dist(1.43)
cur(1254), end(1722), percent[72.82%], dist(1.43)
cur(1255), end(1722), percent[72.88%], dist(1.43)
cur(1256), end(1722), percent[72.94%], dist(1.43)
cur(1257), end(1722), percent[73.0%], dist(1.43)
cur(1258), end(1722), percent[73.05%], dist(1.43)
cur(1259), end(1722), percent[73.11%], dist(1.43)
cur(1260), end(1722), percent[73.17%], dist(1.43)
cur(1261), end(1722), percent[73.23%], dist(1.43)
cur(1262), end(1722), percent[73.29%], dist(1.43)
cur(1263), end(1722), percent[73.34%], dist(1.43)
cur(1264), end(1722), percent[73.4%], dist(1.43)
cur(1265), end(1722), percent[73.46%], dist(1.43)
cur(1266), end(1722), percent[73.52%], dist(1.43)
cur(1267), end(1722), percent[73.58%], dist(1.43)
cur(1268), end(1722), percent[73.64%], dist(1.43)
cur(1269), end(1722), percent[73.69%], dist(1.43)
cur(1270), end(1722), percent[73.75%], dist(1.43)
cur(1271), end(1722), percent[73.81%], dist(1.43)
cur(1272), end(1722), percent[73.87%], dist(1.43)
cur(1273), end(1722), percent[73.93%], dist(1.43)
cur(1274), end(1722), percent[73.98%], dist(1.43)
cur(1275), end(1722), percent[74.04%], dist(1.43)
cur(1276), end(1722), percent[74.1%], dist(1.43)
cur(1277), end(1722), percent[74.16%], dist(1.43)
cur(1278), end(1722), percent[74.22%], dist(1.43)
cur(1279), end(1722), percent[74.27%], dist(1.43)
cur(1280), end(1722), percent[74.33%], dist(1.43)
cur(1281), end(1722), percent[74.39%], dist(1.43)
cur(1282), end(1722), percent[74.45%], dist(1.43)
cur(1283), end(1722), percent[74.51%], dist(1.43)
cur(1284), end(1722), percent[74.56%], dist(1.43)
cur(1285), end(1722), percent[74.62%], dist(1.43)
cur(1286), end(1722), percent[74.68%], dist(1.43)
cur(1287), end(1722), percent[74.74%], dist(1.43)
cur(1288), end(1722), percent[74.8%], dist(1.43)
cur(1289), end(1722), percent[74.85%], dist(1.43)
cur(1290), end(1722), percent[74.91%], dist(1.43)
cur(1291), end(1722), percent[74.97%], dist(1.43)
cur(1292), end(1722), percent[75.03%], dist(1.43)
cur(1293), end(1722), percent[75.09%], dist(1.43)
cur(1294), end(1722), percent[75.15%], dist(1.43)
cur(1295), end(1722), percent[75.2%], dist(1.43)
cur(1296), end(1722), percent[75.26%], dist(1.43)
cur(1297), end(1722), percent[75.32%], dist(1.43)
cur(1298), end(1722), percent[75.38%], dist(1.43)
cur(1299), end(1722), percent[75.44%], dist(1.43)
cur(1300), end(1722), percent[75.49%], dist(1.43)
cur(1301), end(1722), percent[75.55%], dist(1.43)
cur(1302), end(1722), percent[75.61%], dist(1.43)
cur(1303), end(1722), percent[75.67%], dist(1.43)
cur(1304), end(1722), percent[75.73%], dist(1.43)
cur(1305), end(1722), percent[75.78%], dist(1.43)
cur(1306), end(1722), percent[75.84%], dist(1.43)
cur(1307), end(1722), percent[75.9%], dist(1.43)
cur(1308), end(1722), percent[75.96%], dist(1.43)
cur(1309), end(1722), percent[76.02%], dist(1.43)
cur(1310), end(1722), percent[76.07%], dist(1.43)
cur(1311), end(1722), percent[76.13%], dist(1.43)
cur(1312), end(1722), percent[76.19%], dist(1.43)
cur(1313), end(1722), percent[76.25%], dist(1.43)
cur(1314), end(1722), percent[76.31%], dist(1.43)
cur(1315), end(1722), percent[76.36%], dist(1.43)
cur(1316), end(1722), percent[76.42%], dist(1.43)
cur(1317), end(1722), percent[76.48%], dist(1.43)
cur(1318), end(1722), percent[76.54%], dist(1.43)
cur(1319), end(1722), percent[76.6%], dist(1.43)
cur(1320), end(1722), percent[76.66%], dist(1.43)
cur(1321), end(1722), percent[76.71%], dist(1.43)
cur(1322), end(1722), percent[76.77%], dist(1.43)
cur(1323), end(1722), percent[76.83%], dist(1.43)
cur(1324), end(1722), percent[76.89%], dist(1.43)
cur(1325), end(1722), percent[76.95%], dist(1.43)
cur(1326), end(1722), percent[77.0%], dist(1.43)
cur(1327), end(1722), percent[77.06%], dist(1.43)
cur(1328), end(1722), percent[77.12%], dist(1.43)
cur(1329), end(1722), percent[77.18%], dist(1.43)
cur(1330), end(1722), percent[77.24%], dist(1.43)
cur(1331), end(1722), percent[77.29%], dist(1.43)
cur(1332), end(1722), percent[77.35%], dist(1.43)
cur(1333), end(1722), percent[77.41%], dist(1.43)
cur(1334), end(1722), percent[77.47%], dist(1.43)
cur(1335), end(1722), percent[77.53%], dist(1.43)
cur(1336), end(1722), percent[77.58%], dist(1.43)
cur(1337), end(1722), percent[77.64%], dist(1.43)
cur(1338), end(1722), percent[77.7%], dist(1.43)
cur(1339), end(1722), percent[77.76%], dist(1.43)
cur(1340), end(1722), percent[77.82%], dist(1.43)
cur(1341), end(1722), percent[77.87%], dist(1.43)
cur(1342), end(1722), percent[77.93%], dist(1.43)
cur(1343), end(1722), percent[77.99%], dist(1.43)
cur(1344), end(1722), percent[78.05%], dist(1.43)
cur(1345), end(1722), percent[78.11%], dist(1.43)
cur(1346), end(1722), percent[78.16%], dist(1.43)
cur(1347), end(1722), percent[78.22%], dist(1.43)
cur(1348), end(1722), percent[78.28%], dist(1.43)
cur(1349), end(1722), percent[78.34%], dist(1.43)
cur(1350), end(1722), percent[78.4%], dist(1.43)
cur(1351), end(1722), percent[78.46%], dist(1.43)
cur(1352), end(1722), percent[78.51%], dist(1.43)
cur(1353), end(1722), percent[78.57%], dist(1.43)
cur(1354), end(1722), percent[78.63%], dist(1.43)
cur(1355), end(1722), percent[78.69%], dist(1.43)
cur(1356), end(1722), percent[78.75%], dist(1.43)
cur(1357), end(1722), percent[78.8%], dist(1.43)
cur(1358), end(1722), percent[78.86%], dist(1.43)
cur(1359), end(1722), percent[78.92%], dist(1.43)
cur(1360), end(1722), percent[78.98%], dist(1.43)
cur(1361), end(1722), percent[79.04%], dist(1.43)
cur(1362), end(1722), percent[79.09%], dist(1.43)
cur(1363), end(1722), percent[79.15%], dist(1.43)
cur(1364), end(1722), percent[79.21%], dist(1.43)
cur(1365), end(1722), percent[79.27%], dist(1.43)
cur(1366), end(1722), percent[79.33%], dist(1.43)
cur(1367), end(1722), percent[79.38%], dist(1.43)
cur(1368), end(1722), percent[79.44%], dist(1.43)
cur(1369), end(1722), percent[79.5%], dist(1.43)
cur(1370), end(1722), percent[79.56%], dist(1.43)
cur(1371), end(1722), percent[79.62%], dist(1.43)
cur(1372), end(1722), percent[79.67%], dist(1.43)
cur(1373), end(1722), percent[79.73%], dist(1.43)
cur(1374), end(1722), percent[79.79%], dist(1.43)
cur(1375), end(1722), percent[79.85%], dist(1.43)
cur(1376), end(1722), percent[79.91%], dist(1.43)
cur(1377), end(1722), percent[79.97%], dist(1.43)
cur(1378), end(1722), percent[80.02%], dist(1.43)
cur(1379), end(1722), percent[80.08%], dist(1.43)
cur(1380), end(1722), percent[80.14%], dist(1.43)
cur(1381), end(1722), percent[80.2%], dist(1.43)
cur(1382), end(1722), percent[80.26%], dist(1.43)
cur(1383), end(1722), percent[80.31%], dist(1.43)
cur(1384), end(1722), percent[80.37%], dist(1.43)
cur(1385), end(1722), percent[80.43%], dist(1.43)
cur(1386), end(1722), percent[80.49%], dist(1.43)
cur(1387), end(1722), percent[80.55%], dist(1.43)
cur(1388), end(1722), percent[80.6%], dist(1.43)
cur(1389), end(1722), percent[80.66%], dist(1.43)
cur(1390), end(1722), percent[80.72%], dist(1.43)
cur(1391), end(1722), percent[80.78%], dist(1.43)
cur(1392), end(1722), percent[80.84%], dist(1.43)
cur(1393), end(1722), percent[80.89%], dist(1.43)
cur(1394), end(1722), percent[80.95%], dist(1.43)
cur(1395), end(1722), percent[81.01%], dist(1.43)
cur(1396), end(1722), percent[81.07%], dist(1.43)
cur(1397), end(1722), percent[81.13%], dist(1.43)
cur(1398), end(1722), percent[81.18%], dist(1.43)
cur(1399), end(1722), percent[81.24%], dist(1.43)
cur(1400), end(1722), percent[81.3%], dist(1.43)
cur(1401), end(1722), percent[81.36%], dist(1.43)
cur(1402), end(1722), percent[81.42%], dist(1.43)
cur(1403), end(1722), percent[81.48%], dist(1.43)
cur(1404), end(1722), percent[81.53%], dist(1.43)
cur(1405), end(1722), percent[81.59%], dist(1.43)
cur(1406), end(1722), percent[81.65%], dist(1.43)
cur(1407), end(1722), percent[81.71%], dist(1.43)
cur(1408), end(1722), percent[81.77%], dist(1.43)
cur(1409), end(1722), percent[81.82%], dist(1.43)
cur(1410), end(1722), percent[81.88%], dist(1.43)
cur(1411), end(1722), percent[81.94%], dist(1.43)
cur(1412), end(1722), percent[82.0%], dist(1.43)
cur(1413), end(1722), percent[82.06%], dist(1.43)
cur(1414), end(1722), percent[82.11%], dist(1.43)
cur(1415), end(1722), percent[82.17%], dist(1.43)
cur(1416), end(1722), percent[82.23%], dist(1.43)
cur(1417), end(1722), percent[82.29%], dist(1.43)
cur(1418), end(1722), percent[82.35%], dist(1.43)
cur(1419), end(1722), percent[82.4%], dist(1.43)
cur(1420), end(1722), percent[82.46%], dist(1.43)
cur(1421), end(1722), percent[82.52%], dist(1.43)
cur(1422), end(1722), percent[82.58%], dist(1.43)
cur(1423), end(1722), percent[82.64%], dist(1.43)
cur(1424), end(1722), percent[82.69%], dist(1.43)
cur(1425), end(1722), percent[82.75%], dist(1.43)
cur(1426), end(1722), percent[82.81%], dist(1.43)
cur(1427), end(1722), percent[82.87%], dist(1.43)
cur(1428), end(1722), percent[82.93%], dist(1.43)
cur(1429), end(1722), percent[82.98%], dist(1.43)
cur(1430), end(1722), percent[83.04%], dist(1.43)
cur(1431), end(1722), percent[83.1%], dist(1.43)
cur(1432), end(1722), percent[83.16%], dist(1.43)
cur(1433), end(1722), percent[83.22%], dist(1.43)
cur(1434), end(1722), percent[83.28%], dist(1.43)
cur(1435), end(1722), percent[83.33%], dist(1.43)
cur(1436), end(1722), percent[83.39%], dist(1.43)
cur(1437), end(1722), percent[83.45%], dist(1.43)
cur(1438), end(1722), percent[83.51%], dist(1.43)
cur(1439), end(1722), percent[83.57%], dist(1.43)
cur(1440), end(1722), percent[83.62%], dist(1.43)
cur(1441), end(1722), percent[83.68%], dist(1.43)
cur(1442), end(1722), percent[83.74%], dist(1.43)
cur(1443), end(1722), percent[83.8%], dist(1.43)
cur(1444), end(1722), percent[83.86%], dist(1.43)
cur(1445), end(1722), percent[83.91%], dist(1.43)
cur(1446), end(1722), percent[83.97%], dist(1.43)
cur(1447), end(1722), percent[84.03%], dist(1.43)
cur(1448), end(1722), percent[84.09%], dist(1.43)
cur(1449), end(1722), percent[84.15%], dist(1.43)
cur(1450), end(1722), percent[84.2%], dist(1.43)
cur(1451), end(1722), percent[84.26%], dist(1.43)
cur(1452), end(1722), percent[84.32%], dist(1.43)
cur(1453), end(1722), percent[84.38%], dist(1.43)
cur(1454), end(1722), percent[84.44%], dist(1.43)
cur(1455), end(1722), percent[84.49%], dist(1.43)
cur(1456), end(1722), percent[84.55%], dist(1.43)
cur(1457), end(1722), percent[84.61%], dist(1.43)
cur(1458), end(1722), percent[84.67%], dist(1.43)
cur(1459), end(1722), percent[84.73%], dist(1.43)
cur(1460), end(1722), percent[84.79%], dist(1.43)
cur(1461), end(1722), percent[84.84%], dist(1.43)
cur(1462), end(1722), percent[84.9%], dist(1.43)
cur(1463), end(1722), percent[84.96%], dist(1.43)
cur(1464), end(1722), percent[85.02%], dist(1.43)
cur(1465), end(1722), percent[85.08%], dist(1.43)
cur(1466), end(1722), percent[85.13%], dist(1.43)
cur(1467), end(1722), percent[85.19%], dist(1.43)
cur(1468), end(1722), percent[85.25%], dist(1.43)
cur(1469), end(1722), percent[85.31%], dist(1.43)
cur(1470), end(1722), percent[85.37%], dist(1.43)
cur(1471), end(1722), percent[85.42%], dist(1.43)
cur(1472), end(1722), percent[85.48%], dist(1.43)
cur(1473), end(1722), percent[85.54%], dist(1.43)
cur(1474), end(1722), percent[85.6%], dist(1.43)
cur(1475), end(1722), percent[85.66%], dist(1.43)
cur(1476), end(1722), percent[85.71%], dist(1.43)
cur(1477), end(1722), percent[85.77%], dist(1.42)
cur(1478), end(1722), percent[85.83%], dist(1.42)
cur(1479), end(1722), percent[85.89%], dist(1.42)
cur(1480), end(1722), percent[85.95%], dist(1.42)
cur(1481), end(1722), percent[86.0%], dist(1.42)
cur(1482), end(1722), percent[86.06%], dist(1.42)
cur(1483), end(1722), percent[86.12%], dist(1.42)
cur(1484), end(1722), percent[86.18%], dist(1.42)
cur(1485), end(1722), percent[86.24%], dist(1.42)
cur(1486), end(1722), percent[86.3%], dist(1.42)
cur(1487), end(1722), percent[86.35%], dist(1.42)
cur(1488), end(1722), percent[86.41%], dist(1.42)
cur(1489), end(1722), percent[86.47%], dist(1.42)
cur(1490), end(1722), percent[86.53%], dist(1.42)
cur(1491), end(1722), percent[86.59%], dist(1.42)
cur(1492), end(1722), percent[86.64%], dist(1.42)
cur(1493), end(1722), percent[86.7%], dist(1.42)
cur(1494), end(1722), percent[86.76%], dist(1.42)
cur(1495), end(1722), percent[86.82%], dist(1.42)
cur(1496), end(1722), percent[86.88%], dist(1.42)
cur(1497), end(1722), percent[86.93%], dist(1.42)
cur(1498), end(1722), percent[86.99%], dist(1.42)
cur(1499), end(1722), percent[87.05%], dist(1.42)
cur(1500), end(1722), percent[87.11%], dist(1.42)
cur(1501), end(1722), percent[87.17%], dist(1.42)
cur(1502), end(1722), percent[87.22%], dist(1.42)
cur(1503), end(1722), percent[87.28%], dist(1.42)
cur(1504), end(1722), percent[87.34%], dist(1.42)
cur(1505), end(1722), percent[87.4%], dist(1.42)
cur(1506), end(1722), percent[87.46%], dist(1.42)
cur(1507), end(1722), percent[87.51%], dist(1.42)
cur(1508), end(1722), percent[87.57%], dist(1.42)
cur(1509), end(1722), percent[87.63%], dist(1.42)
cur(1510), end(1722), percent[87.69%], dist(1.42)
cur(1511), end(1722), percent[87.75%], dist(1.42)
cur(1512), end(1722), percent[87.8%], dist(1.42)
cur(1513), end(1722), percent[87.86%], dist(1.42)
cur(1514), end(1722), percent[87.92%], dist(1.42)
cur(1515), end(1722), percent[87.98%], dist(1.42)
cur(1516), end(1722), percent[88.04%], dist(1.42)
cur(1517), end(1722), percent[88.1%], dist(1.42)
cur(1518), end(1722), percent[88.15%], dist(1.42)
cur(1519), end(1722), percent[88.21%], dist(1.42)
cur(1520), end(1722), percent[88.27%], dist(1.42)
cur(1521), end(1722), percent[88.33%], dist(1.42)
cur(1522), end(1722), percent[88.39%], dist(1.42)
cur(1523), end(1722), percent[88.44%], dist(1.42)
cur(1524), end(1722), percent[88.5%], dist(1.42)
cur(1525), end(1722), percent[88.56%], dist(1.42)
cur(1526), end(1722), percent[88.62%], dist(1.42)
cur(1527), end(1722), percent[88.68%], dist(1.42)
cur(1528), end(1722), percent[88.73%], dist(1.42)
cur(1529), end(1722), percent[88.79%], dist(1.42)
cur(1530), end(1722), percent[88.85%], dist(1.42)
cur(1531), end(1722), percent[88.91%], dist(1.42)
cur(1532), end(1722), percent[88.97%], dist(1.42)
cur(1533), end(1722), percent[89.02%], dist(1.42)
cur(1534), end(1722), percent[89.08%], dist(1.42)
cur(1535), end(1722), percent[89.14%], dist(1.42)
cur(1536), end(1722), percent[89.2%], dist(1.42)
cur(1537), end(1722), percent[89.26%], dist(1.42)
cur(1538), end(1722), percent[89.31%], dist(1.42)
cur(1539), end(1722), percent[89.37%], dist(1.42)
cur(1540), end(1722), percent[89.43%], dist(1.42)
cur(1541), end(1722), percent[89.49%], dist(1.42)
cur(1542), end(1722), percent[89.55%], dist(1.42)
cur(1543), end(1722), percent[89.61%], dist(1.42)
cur(1544), end(1722), percent[89.66%], dist(1.42)
cur(1545), end(1722), percent[89.72%], dist(1.42)
cur(1546), end(1722), percent[89.78%], dist(1.42)
cur(1547), end(1722), percent[89.84%], dist(1.42)
cur(1548), end(1722), percent[89.9%], dist(1.42)
cur(1549), end(1722), percent[89.95%], dist(1.42)
cur(1550), end(1722), percent[90.01%], dist(1.42)
cur(1551), end(1722), percent[90.07%], dist(1.42)
cur(1552), end(1722), percent[90.13%], dist(1.42)
cur(1553), end(1722), percent[90.19%], dist(1.42)
cur(1554), end(1722), percent[90.24%], dist(1.42)
cur(1555), end(1722), percent[90.3%], dist(1.42)
cur(1556), end(1722), percent[90.36%], dist(1.42)
cur(1557), end(1722), percent[90.42%], dist(1.42)
cur(1558), end(1722), percent[90.48%], dist(1.42)
cur(1559), end(1722), percent[90.53%], dist(1.42)
cur(1560), end(1722), percent[90.59%], dist(1.42)
cur(1561), end(1722), percent[90.65%], dist(1.42)
cur(1562), end(1722), percent[90.71%], dist(1.42)
cur(1563), end(1722), percent[90.77%], dist(1.42)
cur(1564), end(1722), percent[90.82%], dist(1.42)
cur(1565), end(1722), percent[90.88%], dist(1.42)
cur(1566), end(1722), percent[90.94%], dist(1.42)
cur(1567), end(1722), percent[91.0%], dist(1.42)
cur(1568), end(1722), percent[91.06%], dist(1.42)
cur(1569), end(1722), percent[91.11%], dist(1.42)
cur(1570), end(1722), percent[91.17%], dist(1.42)
cur(1571), end(1722), percent[91.23%], dist(1.42)
cur(1572), end(1722), percent[91.29%], dist(1.42)
cur(1573), end(1722), percent[91.35%], dist(1.42)
cur(1574), end(1722), percent[91.41%], dist(1.42)
cur(1575), end(1722), percent[91.46%], dist(1.42)
cur(1576), end(1722), percent[91.52%], dist(1.42)
cur(1577), end(1722), percent[91.58%], dist(1.42)
cur(1578), end(1722), percent[91.64%], dist(1.42)
cur(1579), end(1722), percent[91.7%], dist(1.42)
cur(1580), end(1722), percent[91.75%], dist(1.42)
cur(1581), end(1722), percent[91.81%], dist(1.42)
cur(1582), end(1722), percent[91.87%], dist(1.42)
